geneID	CS01	CS02	CS03	CS04	CS05	CS06	HT07	HT08	HT09	HT10	HT11	HT12
Solyc12g032930.2.1	-3.829957009046144	-5.417478145619039	-3.9060339298722253	-5.517441004162601	-5.127209540898611	-5.621323870815524	0.8992871984341312	-2.1241661641030047	-0.7292677740460568	-1.9370216094244792	0.6603434421567246	1.5430306055041747
Solyc01g079660.2.1	5.676551566442386	3.9232068721874893	3.6246277991716807	7.037940155488413	7.3682616376644905	8.298588301755593	-5.608506941275529	3.046537322730594	3.9590875891651782	3.1501882322485812	-6.026158027897183	-5.676137681302357
Solyc12g044730.2.1	-1.5080282351388923	-2.610122464014342	-1.4035345715371963	0.5910841755536773	-0.17301128919758946	0.917834600719132	1.9839526175158404	3.056648270432563	2.9995269115203733	2.953747064558206	2.771502590596252	2.9641082955439098
Solyc05g015740.2.1	-1.3274578852686258	-1.958045371198509	-1.403532956064049	-2.347514249836162	-1.6677771052411863	-0.9774685824641139	0.8672280379235395	2.888077702526634	2.796312768908903	2.691368250302345	1.231229844916419	1.0103628802668927
Solyc04g078145.1.1	5.022832086113209	4.967306354119336	4.776961384163867	4.45840652637224	5.107607304782668	4.238211388849711	2.29235951691687	0.5661499625148587	0.2938114355728382	0.49593749936769593	2.263862070275778	2.819720414611999
Solyc10g079405.1.1	-2.6075652281220862	-3.832513864074346	-5.490996078077986	-3.6813067038329943	-2.445881697880856	-5.621323870815524	-1.574118923163598	1.1867968108908014	1.6992851753081368	0.7411225525665166	-0.26951639517425746	-2.0817818104465733
Solyc06g008450.3.1	-0.8344551982117322	-0.4364636636461614	-0.5099777835466182	1.075950823108678	-1.1321244877217007	1.5521746832657326	1.360563230165865	3.720106006439283	4.034483041290868	4.4158767276122655	2.8950096876088827	2.048119311098639
Solyc08g008580.3.1	-1.9469411751592427	-3.832514717068563	-2.321066823304512	-2.0580119389002713	-1.4267718975038055	-2.451403074143802	1.2863105115065225	2.4553224726749625	1.7343830065031498	2.6519430055019573	1.4250509527109203	1.7914651856095773
Solyc02g079860.1.1	-2.6075667098408974	-2.6101278591168096	-1.7905574847455554	-1.4299780330916456	-5.127209540898611	-2.45139859098105	0.695271404785995	1.6925271229260335	1.6111523759225856	1.1895116573430888	0.8193315262256002	0.6276437710167229
Solyc07g039195.1.1	-1.7144782830160832	-3.832516739492353	-2.3210719752784446	-0.0911769988573159	-3.542247339025412	-0.19506006842812834	-0.32310472963607995	2.997602999216515	1.6474518191932361	1.9042812369204547	0.6032005298627381	0.051783654029754336
Solyc08g066245.1.1	8.28149659559458	8.973395913687156	8.690990921362932	7.817997350047595	8.833981509644573	7.553874447248223	4.476782172282683	-3.820420035642519	1.184769028840227	-4.053268592861252	5.135486695300987	2.4589806612561946
Solyc11g064750.2.1	-3.8283298789187628	-2.6101242682758725	-2.484327107270817	-3.1955114819670434	-5.127209540898611	-1.0977617026184692	-0.7506011371921807	1.7798880797385186	0.8953291541383593	1.1546822624420479	-0.9598788394436355	-1.4234453913015621
Solyc02g065380.3.1	5.886004098688104	6.058761441199555	6.134256730947372	6.466620980371189	6.683763802396412	6.705950671833362	3.5689147428284107	2.3994012238873434	2.8518048088953205	2.6913619471902783	3.786019023402616	4.467244033856181
Solyc03g115500.3.1	3.7014256591994057	3.635089688497871	4.1292233663128695	4.581909113029037	4.151240541478558	4.049332985764717	0.2243830367893872	-1.0600355183349244	-1.7765750801736013	-0.9859310836238636	0.3488812138731177	-0.6317413773115127
Solyc08g078470.3.1	0.19978989746981013	-0.4632828949208228	-0.13344406904940384	0.26391986108560705	-0.3723209197296789	0.261318160405562	2.895318879019413	4.087055264859277	3.7532442908929395	4.234241190896749	3.0639550088493905	2.272228354019681
Solyc03g113480.1.1	2.7600079274640015	1.2967683087086628	2.4338125837020232	2.3217652140665797	2.3884952219327618	3.693826739535498	-3.2865788523184647	-3.9986362061262595	-5.683466990214255	-5.84391291335732	-1.382301758992703	-1.152572879284163
Solyc03g063720.3.1	-5.4149195446269145	-5.417478145619039	-3.906034185342389	-1.6105497038203143	-1.957284189214982	-0.6671267970195494	-1.0849464180802322	1.3352656185647762	1.3499566836197112	1.8907949118678762	0.6031991457987775	0.10522277751085347
Solyc04g077510.3.1	-2.2449937181439044	-3.832517044461266	-0.9674313722290954	-2.7100860131539752	-2.319853998977482	-1.5338580623188123	0.7313430079365811	2.630721091549928	2.2648989861641153	2.464427033711543	0.7153090638475429	-1.7692437834940038
Solyc11g068620.2.1	2.3466326103123847	2.2620020639129286	2.230102503241245	4.539194885579273	3.144253948253858	5.840667234366621	-2.801154548090948	1.493219141500207	-0.7292712282933747	-0.28932600415268145	-2.1192681896364283	-1.1525750892176059
Solyc04g074840.3.1	5.3104452679686185	6.719832604666038	7.137220958815063	8.178551144438558	9.109027216143515	6.209587430662086	2.4629559111152495	-2.4136746463659855	-1.1599062988442446	-3.0365579323197114	4.690665013382593	3.9107021532080726
Solyc04g079760.3.1	3.9384436808439576	3.645092429561889	3.809599544758035	5.640892553156084	4.9681859688277665	4.878149760335328	1.0538517641548129	2.183351345868978	1.1489433894296925	1.381000436603649	0.37411378494029185	0.4712904135524414
Solyc10g052880.1.1	4.2872567561542185	3.021314721383279	3.8775136306900917	4.417726268516415	4.330172355940722	5.832460966670773	-0.4792236248070217	2.4553210959389262	2.155737269726974	2.5267739178509263	-0.2447983889716855	0.7995999045242156
Solyc06g060140.3.1	-1.4570882796996694	-1.655663623825625	-2.281838361692684	-1.211209963445048	-2.2639125644669766	-0.28972733816035495	-0.7082418113287902	4.513286275684299	3.1933660982995113	3.688212174066593	1.0902958621323222	0.396219514064186
Solyc02g093250.3.1	3.2556410508497815	2.6378606819499875	2.9957057434104803	4.5444178956607155	4.104348920666398	5.153546876985451	-0.49992290940951334	2.283980388746804	-0.5780086364320023	0.6467645923337764	-1.9599485053206387	-1.9696651614820657
Solyc02g032910.2.1	1.5508680851909322	1.7821909893655508	1.0167958831007162	3.518733311893381	4.807956234037089	4.464808717557282	-4.023544777921037	-1.8831577791817151	-2.5135421781271323	-5.84391291335732	-4.441197901141101	-4.091175327948653
Solyc08g005760.2.1	13.077057925173829	12.93948532164611	12.715123934612558	12.272158808055995	12.877007125278103	11.119491261747072	11.390814146474815	5.256019255158066	6.83249772800208	3.022330697732257	10.768708983960012	10.904597762673028
Solyc03g095820.3.1	-3.8299571058164945	-3.832516578982425	-3.1690687153280277	-0.7625522868212541	-5.127209540898611	-1.9208824701176828	-1.5210405354537362	2.3292930395401488	1.9089900909359385	2.6114124776880256	-0.35373276041649915	-0.12155006043831201
Solyc10g079690.2.1	2.8377491812106546	2.643219611849957	2.4456387182927832	2.970401009695169	3.9786967915058855	2.78382122509411	0.8672266207800294	-2.413672090000933	-1.9830272068015973	-2.6739876251098194	-0.09542325804144021	-1.15257601817294
Solyc10g005360.3.1	2.2645619661601075	3.5909510857095808	2.4218932478133923	2.3217640599231557	2.404170761502897	2.179577390643289	-0.11665248338701012	-1.1912802548104806	-0.8254855628501101	-1.9370207560927983	-1.3823029692261162	-1.769246622291217
Solyc05g013450.3.1	-1.9554888261636802	-1.5105891626980066	0.18142904604159665	1.6624647010761542	-1.667774551817585	1.5783495153834466	-5.608506941275529	-1.4961333302299902	-2.8761126009598392	-3.036558043088814	-4.441193486852787	-4.0911743683541975
Solyc11g065520.1.1	4.62262716589006	4.710516481614515	4.268890438649863	4.736407201778341	5.266179993436803	3.8725329702522018	1.591166838833122	1.0163144801481092	0.8243269903127	0.8703330592761465	1.3225706455761463	0.7668095805549798
Solyc06g074820.3.1	4.098806581223879	3.102158036886289	3.6253480017015076	3.3804015239142378	3.7766747943854395	3.026137202996716	7.839223203622631	7.835968846152267	8.607774563287618	9.307304285634508	6.961996113926545	7.891220741028935
Solyc10g084325.1.1	2.2645580331197808	2.129417482599145	3.666349768387589	4.719767227775992	1.3157336997184728	4.69721986962267	-2.149076401313974	0.6831845093679804	0.691572859678459	2.45529460219352	-2.856232564208339	-1.588672102288232
Solyc12g032920.2.1	-3.829958715724184	-5.417478145619039	-3.9052314127120695	-5.517441004162601	-5.127209540898611	-5.621323870815524	1.5104308849485393	-0.8287109164763058	-1.7765735442213133	-0.6332976931178098	0.2783312784339273	1.5430346960531076
Solyc04g040180.3.1	8.352128708197933	8.692106342021686	8.612372771131641	8.543847351976002	8.375995781809896	8.864694326611414	5.508486265314392	4.788178062843346	4.459915850381663	4.344675630130536	5.812652615810219	5.0526314463613184
Solyc07g045090.3.1	3.677819475051009	4.479646523949851	3.8441151845390604	4.616043596443014	6.412735704084921	5.788696265909106	1.212015567826522	0.40874736079296753	0.33786425721186525	-1.9764923156691157	1.8910164785771155	1.5357097074220933
Solyc08g075820.3.1	-1.955486079006315	-3.0955495481907196	-2.3210728694245546	-3.195513119584823	-2.8052814886421316	-3.299395598735948	1.2116711416315054	1.2365801840732067	1.5162034908173487	-0.22919968630256954	1.473686234556866	-0.18428374489131602
Solyc11g020100.2.1	-0.7710591685197382	-0.4632803829795385	0.5313721426513149	0.9903530528536852	-2.3198556618621846	1.2490401420328723	3.221851829082094	4.3068992173945535	4.017275111865532	4.418001178451891	3.0155019544629065	2.224734136133663
Solyc04g081840.3.1	2.231463100925769	0.5570648043652598	0.5798017416236525	1.5936219633449815	0.9512665864262646	2.9590960245428053	-5.608506941275529	-1.509722588689661	-5.683466990214255	-5.84391291335732	-6.026158027897183	-5.676137681302357
Solyc09g011570.3.1	8.69750783243224	8.65870148968477	8.516383977836979	9.076302222157294	9.274405015428103	8.97586849322201	6.133704989306919	5.34747401611414	3.7892739865922715	4.210784121884702	6.0336201159819565	5.4705960285133255
Solyc08g007460.2.1	1.823484337780448	1.3239871663390441	2.6227459575007415	4.351379923000304	-0.08281607474265067	5.835548589809881	-2.1490748600718086	-0.0917439868788614	-1.7765768431159275	1.1447724497984768	-2.566727803196224	-1.9756986112518509
Solyc12g094540.1.1	2.3665957419666213	2.9334570113486644	3.008444363084841	1.4283827534613414	1.3698817487707948	2.1842376573191884	6.0559854013060095	4.892135327011941	5.2503614775984735	5.254245984557251	6.309855615707947	6.48185121272564
Solyc01g104210.2.1	5.187777409511525	4.349050708261621	4.0883221323055325	6.941213247832648	7.200621792590236	7.717825306812377	0.500017193626467	-2.413672355415673	1.393349370598969	-5.84391291335732	-0.1932618187929679	0.9820772641959803
Solyc04g057990.3.1	4.082932522276038	3.61869661868259	4.1255543149467355	3.1082704823946554	0.7554307885219042	3.755888238324109	7.744777447822097	7.788587903554932	7.852173723118457	8.55369565530389	7.294499510274574	6.0974081336028485
Solyc11g013330.2.1	6.0295786810780445	6.563731658466977	6.027164799918856	5.8818384707022915	6.905180719657767	4.328498521551056	4.973637477081156	2.2301839783449995	0.6203147544079521	0.8142988385891986	3.801977203757812	3.955037031068619
Solyc03g119540.3.1	-5.4149195446269145	-5.417478145619039	-2.6836467168419134	0.15498405467293952	-1.0397448314834268	-0.19506005944883872	0.8344376159939549	0.5249271815512744	1.7174105486790585	2.2905138477249847	0.9850697575209829	-0.9212504641947322
Solyc08g066250.3.1	7.588182183367312	8.286851475847337	8.182344873292305	6.009485416653945	6.610026535409507	4.938347945533872	0.8438160012365786	-5.583597727901901	-5.683466990214255	-5.84391291335732	0.9859245971749179	-1.5866257936394894
Solyc04g078440.3.1	2.2244912747277668	3.168921206051175	2.345281248616313	3.8903521787876483	4.8233549956321005	4.144081891314081	0.10577463395584988	-2.610938900244382	-0.40085210387270565	-3.225706696101132	-0.17685805388412743	0.21083271351875957
Solyc03g007850.1.1	-0.4882186562847431	-0.41580232556658364	0.2625038511239625	1.1205619019800894	-0.9133959074908784	1.139490852253562	3.2858519478105497	4.259123834703294	3.8399108761730743	4.063050942795204	2.7928220787581983	2.6092775601224414
Solyc02g093870.3.1	0.9944711716588069	-1.1695470447039629	1.3793681664897757	2.089890050630872	0.7554337066973661	4.938059421486246	-5.608506941275529	1.4932198461680342	-4.098502711567446	0.22217601147392957	-2.3257186814755295	-2.8687817021012703
Solyc01g006950.3.1	2.7699569074276233	2.7870923707182804	3.859945681674752	6.540888182173683	4.793145441104908	7.735819525662974	0.0062028309288644145	3.8737857827234508	1.6294156820052912	3.3134348424115583	-0.7407565613763902	1.9604870854779164
Solyc02g014430.3.1	2.6239981594982362	4.01923265543421	3.5669962270206566	3.4684004931279544	4.550514623683931	2.9823014794262868	-0.8536201110999587	-1.335671539421649	-1.291149013688313	-3.521984267422628	0.6603385515136359	0.10522207826094737
Solyc04g077470.3.1	6.448879598822225	6.148101115313268	6.261804976638303	7.951547444056224	7.829711625136391	8.338945331660703	2.566416151843556	4.986040966739473	4.893017996947636	4.294358961297241	2.9263384869244518	3.8803689857260713
Solyc01g007020.3.1	1.6017836541413268	0.08191289241252	-0.2066994610599329	2.3410012232734476	2.614204912113194	4.433944707349698	-4.023544292972017	-1.5259825020066573	-1.433181095672736	-0.6762668850448733	-3.7773079876096918	-3.1723026104255263
Solyc01g111350.3.1	9.802091010912195	9.408622963416622	9.568220080894827	9.11265728389706	8.882180877290532	8.907191267333944	7.009649697059964	5.296752553127859	1.0847131459840829	2.509234796547177	8.348270414519105	7.4104966681814455
Solyc06g007970.3.1	-0.5569381181504549	2.588147404037618	1.6688772018577718	1.4483437545709192	1.6929720072967274	-2.813965952266166	-2.1490768546208066	-2.12416763848956	-2.224035591029809	-5.84391291335732	-2.32572131043313	-1.2838192088669023
Solyc04g055250.3.1	1.2715813876821667	0.7322699444302134	0.34189251482518807	3.4797371964429065	3.234734377545384	3.6617651696179454	-2.8011528217152515	-0.45431504303277803	-1.1599034614901664	-0.8897147001551944	-2.8562334812115053	-0.7219403273029967
Solyc02g094490.3.1	3.1743214024818176	3.3366917186489413	3.594357698648257	3.44277381754124	2.1887046515185724	3.1701823869176446	-5.608506941275529	-5.583597727901901	-5.683466990214255	-5.84391291335732	-6.026158027897183	-5.676137681302357
Solyc01g060455.1.1	-3.092991471248607	-2.610123879121234	-2.0315642898559787	-1.2695161741069014	-3.542248763666982	-0.9774686082047426	2.6251119972421164	1.0715781939841948	1.7024509607389777	1.0749557322567544	2.790824149724737	1.1182775067224044
Solyc01g090645.1.1	-5.4149195446269145	-5.417478145619039	-5.490996078077986	-0.9886275409510679	-3.5261991175043677	-0.8696443103941977	-1.145689088103023	0.6377639177975308	0.7971049843805221	0.6271479468959651	-0.72188647040466	-2.6392055515305355
Solyc04g074000.3.1	3.5900947835719763	2.434794273332557	2.6523030621061254	3.6254114748961346	0.6435605952630186	5.015612238831932	-2.393609542276009	1.0856575631382788	-1.55787389493864	0.2703776183137617	-6.026158027897183	-3.7738179218080017
Solyc06g007440.3.1	-0.37052523340683025	-1.025160943504777	0.43974634296092285	2.6574856572521774	2.2037077371775333	3.9952268185506097	-4.023543516662835	-0.6293999591071892	-0.7292705656337355	-0.5585103592051952	-2.856230929092816	-2.506208694788394
Solyc02g020880.2.1	-0.057365828236342654	-1.5105872182353808	0.12371207706306886	-1.4299783417455416	-1.4267693629613774	-1.229006283059028	1.938386982642706	3.1340814528462926	3.3080545852819077	2.5267765653017715	2.1784125594997588	1.636746172716336
Solyc01g068080.3.1	5.5702120734524865	6.261562911537189	6.212473745986446	5.5640439379302	6.845412633861444	5.353807456432955	1.8427050263728844	2.8300295100276585	2.7216738604504385	2.561227620882929	3.6013750877833735	3.476147497926729
Solyc05g051500.3.1	-1.1410170457298128	-0.7555284886778741	-0.4466019171764809	-1.817002874101666	-5.127209540898611	-0.4920418472306625	2.061403181241631	1.624442613297043	2.3245967861634065	0.8071552935946776	2.4098201263908625	0.0517830854022477
Solyc01g097240.3.1	5.658555833943594	5.172175020308539	4.11077507154924	6.406257425360331	6.126045249108274	6.626305653293039	-0.3990519815136083	2.9824557013485613	1.4560832652548086	4.322246369523932	-0.5998917928060635	1.7914655922181901
Solyc09g061730.2.1	-3.8299562876673736	-5.417478145619039	-3.906034645188798	-3.1955133683370534	-5.127209540898611	-5.621323870815524	-0.8536195614040453	1.2867683425486687	0.8556966624730147	0.03873061981458108	-0.6686070555788441	-1.2838216542628555
Solyc12g006450.2.1	5.123272221689931	5.671971238032863	5.73842363701563	7.152704306199768	5.908274433313392	7.43582193629426	3.8365074477481125	1.993832700194296	1.3052183967385473	1.8634466758677835	3.0904584649728672	3.048377540687931
Solyc10g086680.1.1	-0.6600312326102753	0.2549449088704594	-0.06473385034419113	1.6822306485949217	1.9496067969757582	2.89831451720434	-1.3605787216340208	-3.998632266814078	-2.8761134181184342	-1.9370231519868744	-2.325717795003073	-1.7692479317382934
Solyc09g007520.3.1	-0.057367450372450675	1.18243795639359	1.7281728608560818	0.45983301967847967	1.791653230604585	2.029729689558414	-5.608506941275529	-0.5392028583481491	-1.9830267702856248	-0.9859323398556604	-3.704229334819424	-3.3542099791647835
Solyc02g081130.2.1	-5.4149195446269145	-5.417478145619039	-5.490996078077986	-5.517441004162601	-5.127209540898611	-4.036360049091873	-3.286578988417059	0.2492882967952256	0.38262205815612416	0.5654771278857617	-2.566728321621223	-2.216702937756137
Solyc02g093230.3.1	3.9064702354896816	3.3348494826540827	3.5345000769464687	4.812606090016302	4.6584793982545145	5.680476767830835	-0.020779430629557498	1.5143045184278559	0.23959415642253723	0.18920090578629925	-0.21725351794319564	0.042676681539793544
Solyc11g006910.2.1	4.636288997552071	4.242517210138946	4.39622492525308	3.428004675381887	2.7975972750263436	3.693826214217164	1.95373790590177	-1.8831575438544503	-4.098500545724563	-5.84391291335732	2.5245899464326964	1.758490390695705
Solyc05g005070.3.1	1.1944335534389177	0.13711003654683646	0.6587495386994909	3.69930680366024	1.2126390923269086	4.810174061434699	-4.023541473231346	1.9075193033848772	0.24726963546482036	-0.8897131716237988	-1.6338399288172674	-1.4282107422531964
Solyc01g096770.2.1	-5.4149195446269145	-5.417478145619039	-1.7658096610866374	-5.517441004162601	-0.2190080803414228	-5.621323870815524	-0.16361631508581825	1.1141750548774203	1.3586113480761857	1.3952060783556879	0.22526311593822287	0.43011750543799726
Solyc11g028310.2.1	-1.0225978304975638	-1.4348022681348414	-0.20559645323870035	-1.1224163628341535	-1.0397471692114275	-0.517625173488064	3.449875771204047	3.9303030806013535	4.022602735992308	3.513861755330928	3.6633555140034577	3.3606610618222716
Solyc02g085910.3.1	4.773667868796166	5.292466199854379	5.443430839271519	5.5194207121263545	4.53634741989199	7.935540048454715	4.896312530299047	-0.0917434839879117	1.7677440038488093	0.08682802277432493	3.753562561141494	3.6570132565752287
Solyc01g095080.3.1	9.899842265541118	10.321114867330916	9.438032064857364	8.320879173140154	8.740935589465423	8.351744104725357	8.218138186404303	4.149418660753324	1.6828552324079604	1.1673176160596357	8.094319698325549	7.490810194093622
Solyc06g031697.1.1	-0.5569370374478293	0.886305393145612	-0.28154217881321786	0.09726831538159549	0.9813129395736151	0.2613161240584817	-1.7016173029295916	-2.776244890668111	-5.683466990214255	-3.521984541883772	-3.2188033452140528	-0.8181569513058213
Solyc03g111930.3.1	3.0918142279781526	2.615716663320364	1.5897180526167003	1.659284984287442	3.1964765564877604	1.577599950723882	-0.39896190314244406	-1.959302764378595	-5.683466990214255	-5.84391291335732	-2.198542565995561	-0.7498473091285044
Solyc12g009270.1.1	4.034227783188246	5.061291913951012	4.83880097296398	5.515295098917718	6.024438669718034	5.160860540768321	1.7578155109210907	1.7827263398111297	0.6203138924272125	1.5569698029725414	0.41678514886032475	-0.003713511526935699
Solyc10g084670.2.1	-1.3259447212514657	-3.0949907715228107	-1.7877589348365988	-0.15616349247776815	-1.9572847278626244	0.6867699147834944	1.6893758666089065	3.2979533916853527	2.3143819653535864	2.814357203797343	2.047767333391542	1.9492017907084755
Solyc03g096630.1.1	-2.244997206277357	-3.095550068242434	-1.24306693576448	-3.1955127153625402	-5.127209540898611	-4.036360701186936	-0.2509556135084592	1.2618917398004479	1.393350581202356	1.7634160155959948	0.4495794002543142	-0.24987238934056077
Solyc05g009350.3.1	4.0134410126221205	4.015064523150149	4.365428377314137	3.273721428199859	1.5592906326298668	3.195657633025087	7.493632129025572	7.5348563195226514	7.780440116907453	7.856635609201985	7.336197907648044	6.653938687605055
Solyc06g068210.2.1	3.0889037552933387	3.208228885471118	3.273873313208808	2.627214942687957	2.1674050990075533	2.395483462258035	5.761636660746059	5.798483898639804	5.938129337326719	5.8351290148459265	6.012417170008885	5.547258241136767
Solyc12g035405.1.1	-0.5159680100220668	-0.6149368455428057	0.13192140448453943	-0.4309499247379091	-2.319855764104578	0.4969633203835364	2.6243872114795255	3.6970938657779215	3.3228475725835382	2.900766660892169	2.66801708408051	1.132652462536685
Solyc01g090040.3.1	-0.20546701831412295	-1.0251604685267577	-0.20165820840679102	-0.8735842790442444	-0.8792838120997072	0.04096940399032785	2.64717372651533	2.918020228858844	2.7992178118728717	2.4616103681130825	2.6061674115418745	2.3477798035410524
Solyc03g083900.3.1	4.611600021932263	3.562660121936718	4.562925503827125	5.491686508025245	5.157036714621415	6.561381872348733	0.3222297398540667	1.6160747937577742	0.9458845410268452	1.0264511012731465	1.8130459564030132	1.9459127019866829
Solyc08g006360.2.1	-1.1294017542450328	-0.018913226921732817	-0.3985727867419583	0.2341383034623736	0.7655065978711273	0.18167074239867756	-2.6307555680097345	-2.8814270473505026	-5.683466990214255	-5.84391291335732	-3.3013267859373845	-2.7997259158151264
Solyc08g007580.3.1	0.3664400681230545	0.7723435933333305	-0.13344183524569533	0.8919478339740079	2.8211570042511456	1.53854736644166	-2.8011541625894	-2.776241945160898	-4.0985051308839955	-1.7564507892443522	-1.6338394554809985	-4.0911743683541975
Solyc01g109810.2.1	-0.28563651421221586	0.13710819238947733	0.9183947884409667	0.315446537867143	-0.37232221258369713	-1.3733971504070637	3.307368846602874	2.846853836255259	2.651919729716021	3.004706231223621	2.971024821249283	2.7626540597494924
Solyc03g006100.3.1	-0.42430925801012936	-2.2475549246561966	-0.7361037410558873	0.03153734810409034	-1.2203177391823308	0.8761391311807099	1.074868954243491	3.9148298883052313	3.132928798526197	3.6723926457206137	1.9910082922048564	1.191186479641573
Solyc01g079290.1.1	-2.244995798706727	-1.9580483479266795	-3.9060338745203627	-2.3475161500253128	-2.3198570662489018	-1.5338610300569495	1.3801790338126707	4.272829003227547	3.453522187654967	3.3533039129192925	2.6140893686402245	2.3406714490577802
Solyc05g006430.2.1	-0.3705272747825229	-0.7736200155203048	-1.4035341319780446	-0.5632453995474648	-1.9572839656537633	-0.41187013002120004	1.7224094485069394	2.601276311487881	3.3853121667583075	2.8107209505602344	2.0236926390539933	1.1693526687723579
Solyc10g049560.2.1	0.960115801202736	0.5132579321951024	0.39165100186585433	1.0524161292265066	0.8976006038073356	0.6454613823324702	3.3716320411718232	4.084894284863394	4.065653053936242	4.018725363964969	3.7136246688467303	4.153023218676948
Solyc07g005280.3.1	-1.9554878784537797	-1.7170379269959684	-2.3210719114108866	-3.1955151795655246	-1.2203199807967469	-2.1618914453342475	1.2369841812125077	2.6111618012374676	1.8163794656855503	2.6599068843533704	1.4414488973597224	0.432385864442532
Solyc01g065830.1.1	3.6287567203449838	3.9917660012169813	3.674961411331748	1.6476445933733082	3.2925936111455814	1.956100711514688	2.270557353251456	-3.9986363737568036	-5.683466990214255	-5.84391291335732	1.9324495114983047	1.9453376976898626
Solyc02g093280.2.1	-0.4607226472857024	1.4026991261230075	1.1089143795410328	0.45983775988318265	0.9388770404298026	-0.4920411099456607	-5.608506941275529	-0.5392031453516272	-1.159905741242046	-1.5959854286523245	-3.7042305830702085	-4.091176567425769
Solyc12g035420.2.1	-1.4001529788217884	-1.5919804575325083	-0.5498803887704482	-1.707727760476407	-5.127209540898611	-0.14457262088085898	1.6503098884287062	2.1329470564406763	1.7125942876590239	1.7653924879498528	1.676081570491154	-0.28765236427715507
Solyc12g008530.2.1	0.422057885073096	1.2118765583592177	0.62209895366763035	1.305597337485901	2.3279732670225024	1.4976196735970158	-2.1490738627983434	-1.878118080234394	-2.2240326762955367	-3.5219850834216087	-2.8562329531865784	-1.2838196122677008
Solyc11g005710.2.1	-3.829958715724184	-2.247553949367111	-1.79055703275975	-1.4299753619045137	-3.5422478814243274	-0.7633411542352566	-0.3990536304238487	2.540522048372323	2.6608291662933845	2.446104480416668	-0.816703708687814	-0.061428837070006514
Solyc12g044610.2.1	0.5623611316030808	-0.05992703816895472	1.2771873030089231	1.2507420652725671	0.6541509820878181	0.3094134662334272	3.25877150651438	4.539230772807405	4.3785807756425985	4.329768358818791	3.689803846912901	3.2337563695237974
Solyc03g114750.3.1	4.841292095780278	4.8004764176710015	4.6600208947993265	5.550666622849881	5.645102226288603	5.621254463821533	4.100580179703611	0.1443229519744853	-0.12887896883218697	0.6638768413846251	3.672547069087152	3.0551819593114855
Solyc08g048290.3.1	4.566649242112448	2.8539846880699296	3.9247448231821442	3.524218032837172	2.1111917449682758	3.6847368584092246	7.6333238299474155	5.458745445332847	5.078913769258034	5.269177232735265	7.201307546861143	8.63993354712995
Solyc12g096570.1.1	2.411623239356307	3.468212407356047	3.2335114276188155	0.9903485284083509	1.7916488830183588	1.3673518180020978	0.9914014373434419	-5.583597727901901	-5.683466990214255	-5.84391291335732	-1.0719670098344256	-2.5062172797473545
