target_id	length	eff_length	est_counts	tpm
Solyc04g016010.3.1	2019	1770	41	0.971606
Solyc12g098590.2.1	2992	2743	8	0.122333
Solyc03g082575.1.1	2097	1848	1870.94	42.4656
Solyc09g020070.2.1	1401	1152	2	0.0728211
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	23	0.67182
Solyc01g014537.1.1	654	405	1	0.103568
Solyc03g098750.3.1	1586	1337	484	15.1843
Solyc06g054230.3.1	1995	1746	0	0
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	6.05412	0.323079
Solyc03g034165.1.1	1203	954	19	0.835382
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	0	0
Solyc11g008140.2.1	1826	1577	4	0.106392
Solyc02g062930.3.1	1567	1318	1021	32.493
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	3795	230.697
Solyc12g096860.2.1	2683	2434	4	0.0689317
Solyc02g063040.3.1	1276	1027	254	10.3739
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	5116.91	423.33
Solyc06g054620.3.1	855	606	83	5.74494
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	30.6794	0.563911
Solyc01g014107.1.1	766	517	17	1.37923
Solyc06g052140.2.1	885	636	82.9775	5.47247
Solyc05g052990.3.1	658	409	60	6.15329
Solyc06g033810.2.1	609	360	96.9956	11.3013
Solyc01g009690.2.1	2586	2337	97.9112	1.75733
Solyc02g078420.2.1	309	61.7147	0	0
Solyc07g041240.2.1	468	219	7	1.34071
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	476	7.8885
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	7894	455.452
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	253	21.7016
Solyc11g072410.2.1	2582	2333	1400.44	25.1786
Solyc06g008100.3.1	663	414	1	0.101316
Solyc09g083445.1.1	618	369	0	0
Solyc06g064740.3.1	358	109.017	58.7701	22.6121
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	13	0.217765
Solyc10g008330.3.1	689	440	0	0
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	3	2.67651
Solyc01g111080.3.1	23222	22973	6873.06	12.5491
Solyc04g071540.3.1	3007	2758	1403	21.3375
Solyc12g062470.2.1	485	236	0	0
Solyc06g050840.3.1	977	728	0	0
Solyc10g009530.3.1	1365	1116	0	0
Solyc07g052480.3.1	3041	2792	483.465	7.26322
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	5	0.144638
Solyc01g101080.2.1	666	417	30.1589	3.03361
Solyc06g011490.3.1	1249	1000	317	13.2965
Solyc09g020130.3.1	1655	1406	3939.42	117.524
Solyc11g012600.2.1	1028	779	0	0
Solyc03g096645.1.1	4058	3809	1027	11.3094
Solyc02g070420.2.1	1007	758	2	0.110673
Solyc01g090710.3.1	1946	1697	15	0.370757
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	121	3.44558
Solyc06g053950.2.1	645	396	2383	252.411
Solyc12g009050.2.1	2268	2019	48.9378	1.01669
Solyc09g015100.3.1	446	197	31	6.60047
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	7	0.516927
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	7	0.355897
Solyc07g066275.1.1	1327	1078	595.233	23.1605
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	11	0.167902
Solyc07g014585.1.1	1067	818	0	0
Solyc08g059780.2.1	1452	1203	0	0
Solyc02g080590.3.1	821	572	2215	162.427
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	455	7.92235
Solyc04g081560.3.1	2712	2463	0	0
Solyc12g010740.2.1	949	700	571	34.2151
Solyc09g030420.3.1	357	108.019	0	0
Solyc09g056430.3.1	1825	1576	36	0.958133
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	23	0.970557
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	24	5.21595
Solyc04g006990.3.1	1321	1072	28	1.09558
Solyc04g009900.3.1	1390	1141	54.4409	2.00133
Solyc02g021063.1.1	1655	1406	60.8	1.81384
Solyc04g072470.3.1	508	259	0	0
Solyc06g082020.3.1	489	240	0	0
Solyc11g072800.2.1	4144	3895	1	0.0107689
Solyc08g080110.3.1	2880	2631	738	11.7656
Solyc08g074680.2.1	5534	5285	7	0.0555562
Solyc00g005850.2.1	566	317	0	0
Solyc12g009745.1.1	2898	2649	2.5	0.0395856
Solyc10g008210.3.1	4197	3948	0	0
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	770	36.8274
Solyc12g097070.2.1	1320	1071	83	3.25064
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	898	24.5865
Solyc12g042120.2.1	508	259	3	0.485849
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	0	0
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	196.565	4.01212
Solyc06g071540.3.1	3375	3126	16	0.214689
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	0	0
Solyc01g106390.3.1	2020	1771	1040	24.6317
Solyc09g007080.3.1	5868	5619	946.572	7.06601
Solyc11g066500.2.1	3576	3327	936	11.8006
Solyc01g102637.1.1	282	40.7328	1	1.02976
Solyc03g060510.3.1	1738	1489	77	2.16908
Solyc11g066460.1.1	651	402	249	25.9808
Solyc06g082800.3.1	1406	1157	1111	40.2773
Solyc01g105290.3.1	1594	1345	525	16.3726
Solyc08g062965.1.1	528	279	0	0
Solyc03g058900.2.1	501	252	0	0
Solyc11g011542.1.1	477	228	41	7.54273
Solyc03g007860.1.1	558	309	252	34.2075
Solyc06g048620.3.1	4542	4293	18	0.17587
Solyc03g006490.3.1	1155	906	78	3.61115
Solyc11g017373.1.1	738	489	19	1.62976
Solyc09g060100.3.1	5908	5659	33.5125	0.248397
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	338	5.84153
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	86	7.33184
Solyc09g092080.3.1	862	613	331.9	22.7105
Solyc05g055160.3.1	2243	1994	26545.1	558.392
Solyc06g053780.3.1	2021	1772	11	0.260381
Solyc07g055920.3.1	1156	907	7587.92	350.91
Solyc02g062040.3.1	1448	1199	447	15.6375
Solyc05g046390.3.1	754	505	2939	244.111
Solyc09g042300.2.1	2512	2263	6.04004	0.111953
Solyc03g044600.2.1	1206	957	86.525	3.79236
Solyc11g067270.1.1	1293	1044	0	0
Solyc09g083370.3.1	1089	840	278.884	13.9259
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	3	2.32845
Solyc07g065280.3.1	693	444	1422	134.337
Solyc10g018885.1.1	357	108.019	73	28.3466
Solyc10g051050.2.1	2773	2524	22.5407	0.374592
Solyc03g007680.3.1	1191	942	573	25.5143
Solyc03g115800.1.1	1281	1032	10	0.406443
Solyc05g005910.3.1	1815	1566	13	0.348202
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	307.668	3.80009
Solyc12g098660.2.1	1485	1236	72	2.4434
Solyc04g057890.3.1	4289	4040	3360.93	34.8946
Solyc06g008960.3.1	4420	4171	1210	12.1682
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	3	0.321007
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	5	0.0712622
Solyc01g005610.3.1	1068	819	0	0
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	0	0
Solyc12g035860.1.1	315	67.1199	0	0
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	0	0
Solyc08g082330.3.1	484	235	3	0.535467
Solyc05g026050.3.1	1505	1256	2264	75.6078
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	69	15.5602
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	567	8.01307
Solyc12g009620.2.1	1820	1571	1097	29.2894
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	1767.76	40.2326
Solyc02g081700.1.1	747	498	2307	194.311
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	528.068	3.73962
Solyc05g021090.3.1	1542	1293	0	0
Solyc06g082000.3.1	2271	2022	16	0.331909
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	0	0
Solyc04g050550.2.1	2358	2109	139	2.76451
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	727	12.6374
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	665	6.86353
Solyc01g005730.3.1	3708	3459	226.867	2.75107
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	32	1.72746
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	1652	26.2176
Solyc12g008580.2.1	2991	2742	28	0.428322
Solyc08g014290.1.1	1188	939	508	22.6923
Solyc01g102970.3.1	2799	2550	360	5.92164
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	48	0.63977
Solyc06g072570.3.1	1211	962	180	7.84833
Solyc01g109070.2.1	616	367	423	48.3453
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	1067.88	27.5474
Solyc08g061450.2.1	1512	1263	50	1.66053
Solyc10g055740.2.1	1711	1462	57	1.63534
Solyc01g086900.3.1	3177	2928	591	8.46635
Solyc11g007120.2.1	1251	1002	1302	54.5033
Solyc01g104448.1.1	516	267	3	0.471292
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	1138	16.2469
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	2958	48.9248
Solyc05g051840.1.1	1134	885	481	22.7972
Solyc02g084550.3.1	1100	851	928	45.7402
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	0	0
Solyc10g055650.2.1	3037	2788	1004	15.105
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	0	0
Solyc05g009050.3.1	4077	3828	25.1222	0.275274
Solyc04g054730.3.1	2506	2257	46	0.854882
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	367.7	6.16926
Solyc03g112200.1.1	756	507	223	18.4492
Solyc02g083630.3.1	2225	1976	23	0.488226
Solyc02g092810.3.1	868	619	170	11.5196
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	115	16.1327
Solyc09g063140.3.1	2272	2023	505.348	10.4779
Solyc01g060210.3.1	456	207	0	0
Solyc02g069515.1.1	1210	961	53	2.3133
Solyc02g070210.3.1	1637	1388	4	0.120879
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	70	7.97866
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	7330	270.648
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	1385	36.128
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	471	7.96295
Solyc12g006870.2.1	1232	983	1449	61.8293
Solyc07g008350.3.1	1670	1421	1293	38.1667
Solyc08g068640.3.1	5247	4998	140.105	1.17581
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	6376	191.166
Solyc12g087870.2.1	1737	1488	3	0.0845664
Solyc03g058213.1.1	309	61.7147	4	2.71863
Solyc02g079280.3.1	1274	1025	2	0.0818438
Solyc08g008630.3.1	1303	1054	26	1.0347
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	11294	198.627
Solyc09g091510.3.1	1452	1203	3850	134.238
Solyc04g016177.1.1	1251	1002	3	0.125584
Solyc03g120050.3.1	1594	1345	55.8545	1.74187
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	22	0.196463
Solyc05g013560.3.1	448	199	1	0.210779
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	116	4.60323
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	185	6.63799
Solyc11g071423.1.1	2259	2010	29.8395	0.622695
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	5.14997	0.717659
Solyc02g086660.3.1	3546	3297	672	8.54929
Solyc04g070987.1.1	535	286	0	0
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	52	1.53709
Solyc02g065360.3.1	2862	2613	260	4.17363
Solyc01g020570.2.1	1065	816	0	0
Solyc02g076790.3.1	1037	788	524	27.8923
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	2242	159.391
Solyc05g047540.3.1	4664	4415	21.8208	0.20731
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	263	8.04047
Solyc03g044420.2.1	1271	1022	52	2.13419
Solyc06g072135.1.1	1409	1160	175	6.3279
Solyc04g054760.3.1	876	627	323	21.608
Solyc05g014177.1.1	448	199	0	0
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	309	21.5657
Solyc09g020190.3.1	2061	1812	2281	52.8016
Solyc11g008340.2.1	3580	3331	1487	18.7248
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	3562.56	33.0894
Solyc03g112770.3.1	871	622	712	48.0142
Solyc04g054430.2.1	1054	805	4242	221.032
Solyc10g052660.2.1	600	351	2439	291.464
Solyc04g083160.2.1	2894	2645	7	0.111007
Solyc02g088510.3.1	1452	1203	266	9.27461
Solyc02g086920.2.1	2778	2529	0	0
Solyc04g039830.2.1	636	387	6.84183	0.741551
Solyc08g062387.1.1	405	156	0	0
Solyc03g117720.3.1	1465	1216	11	0.379436
Solyc04g074165.1.1	420	171	11	2.69821
Solyc07g063080.3.1	2851	2602	1	0.0161203
Solyc11g062195.1.1	489	240	0	0
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	7.49483	2.32866
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	2208	122.506
Solyc03g007825.1.1	885	636	26.7023	1.76105
Solyc03g031655.1.1	882	633	3	0.198791
Solyc09g066400.2.1	1555	1306	1	0.0321171
Solyc01g091800.3.1	1494	1245	174	5.86219
Solyc06g054690.3.1	2403	2154	727	14.1569
Solyc12g056673.1.1	810	561	1	0.0747682
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	531.031	2.99383
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	656	9.18727
Solyc01g109550.2.1	978	729	4	0.230151
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	1916.63	29.4372
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	1	0.0186091
Solyc09g011040.1.1	1290	1041	642	25.8681
Solyc01g080080.3.1	1806	1557	656	17.6724
Solyc10g081420.2.1	6066	5817	54.9087	0.395933
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	4257.48	94.8378
Solyc06g069570.3.1	1494	1245	1627.19	54.8213
Solyc01g104590.3.1	2202	1953	20582	442.044
Solyc02g067510.3.1	922	673	4	0.249301
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	1553	36.865
Solyc07g032745.1.1	1125	876	1	0.0478824
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	5	0.129861
Solyc03g121770.2.1	2064	1815	12	0.277322
Solyc09g072870.3.1	1463	1214	6515.4	225.114
Solyc03g063690.1.1	1791	1542	82	2.23054
Solyc11g067200.2.1	4337	4088	1606	16.4784
Solyc09g055900.3.1	1694	1445	44	1.27722
Solyc01g105230.3.1	7135	6886	1324.29	8.06671
Solyc03g120475.1.1	919	670	46	2.8798
Solyc08g007950.3.1	3366	3117	438	5.89409
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	2	0.140519
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	0	0
Solyc09g007320.3.1	2220	1971	959.538	20.42
Solyc05g012550.3.1	1211	962	6.02394	0.262655
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	46	0.907985
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	1159.36	27.0613
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	104	0.874729
Solyc06g076910.2.1	6763	6514	43.1581	0.277904
Solyc12g013870.2.1	1226	977	625	26.8327
Solyc02g081570.3.1	2085	1836	2.02142	0.046181
Solyc07g005740.1.1	1431	1182	45	1.59689
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	1488	38.5034
Solyc03g118660.3.1	1672	1423	564	16.6247
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	3	0.163847
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	105	3.07343
Solyc05g006323.1.1	1341	1092	309	11.869
Solyc01g100590.3.1	1474	1225	858	29.3786
Solyc11g068810.2.1	709	460	398	36.2915
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	11921	1488.17
Solyc02g069730.3.1	1243	994	2	0.0843963
Solyc09g055235.1.1	561	312	0	0
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	0	0
Solyc06g073100.3.1	1203	954	1	0.0439675
Solyc10g080045.1.1	1790	1541	366	9.96227
Solyc06g060970.2.1	6163	5914	48.7171	0.345525
Solyc06g066470.3.1	240	21.2959	2	3.93925
Solyc03g025340.1.1	1050	801	4292	224.754
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	47	3.39314
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	1	0.332891
Solyc03g082975.1.1	456	207	64.1577	13.0004
Solyc12g089293.1.1	768	519	1	0.0808188
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	367	13.9563
Solyc05g014980.3.1	1193	944	489	21.7278
Solyc04g024340.3.1	972	723	746	43.2793
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	853	8.92913
Solyc12g099420.2.1	2427	2178	154	2.9658
Solyc02g030185.1.1	1050	801	0	0
Solyc11g012840.2.1	1311	1062	1413.86	55.8422
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	7321	197.098
Solyc02g083130.3.1	1482	1233	102	3.4699
Solyc03g025860.3.1	1991	1742	16.5994	0.399692
Solyc04g005030.3.1	2062	1813	1623	37.5492
Solyc01g073940.3.1	2300	2051	557	11.3912
Solyc08g062700.3.1	2066	1817	596	13.7585
Solyc06g084170.3.1	406	157	32.4503	8.66959
Solyc11g050810.1.1	720	471	0	0
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	458.758	83.6634
Solyc06g008150.3.1	2569	2320	327	5.91207
Solyc09g075560.1.1	1104	855	25	1.22646
Solyc01g103945.1.1	303	56.5345	0	0
