target_id	length	eff_length	est_counts	tpm
Solyc04g054660.2.1	555	306	0	0
Solyc10g080940.2.1	2583	2334	9015.36	148.665
Solyc04g005680.3.1	1979	1730	11475	255.29
Solyc05g051290.3.1	1387	1138	417	14.1033
Solyc04g050440.3.1	1797	1548	0	0
Solyc01g059853.1.1	516	267	5	0.720751
Solyc03g078580.3.1	543	294	64	8.37837
Solyc01g106930.3.1	562	313	0	0
Solyc07g005590.3.1	4253	4004	2090.05	20.0904
Solyc06g007680.2.1	2063	1814	165	3.50085
Solyc01g089960.3.1	1197	948	1	0.0405993
Solyc03g006120.3.1	1661	1412	10	0.272579
Solyc07g054000.3.1	701	452	44	3.74663
Solyc02g032360.3.1	521	272	2	0.283001
Solyc02g089140.2.1	447	198	13	2.527
Solyc03g062910.3.1	5017	4768	56.2815	0.454314
Solyc08g014020.3.1	624	375	696	71.434
Solyc06g043113.1.1	1455	1206	6	0.191483
Solyc01g150007.1.1	444	195	17	3.35537
Solyc09g031543.1.1	4368	4119	364.681	3.4076
Solyc08g067670.3.1	656	407	22	2.08044
Solyc10g084180.2.1	3498	3249	863	10.2232
Solyc07g041510.2.1	3769	3520	749	8.18966
Solyc03g118770.3.1	1385	1136	1	0.0338804
Solyc07g024015.1.1	8967	8718	0	0
Solyc07g009360.2.1	363	114.009	17	5.73899
Solyc03g082950.3.1	878	629	0	0
Solyc11g022440.2.1	258	27.8014	0	0
Solyc03g019970.3.1	1779	1530	0	0
Solyc01g006790.2.1	731	482	4	0.319403
Solyc05g018220.2.1	558	309	17	2.11747
Solyc01g107220.2.1	1167	918	0	0
Solyc05g051340.2.1	2629	2380	330	5.33659
Solyc09g075840.3.1	328	79.3918	0	0
Solyc03g058370.2.1	1017	768	21	1.05241
Solyc05g007250.3.1	1074	825	1240.63	57.8784
Solyc04g048980.3.1	553	304	0	0
Solyc01g011091.1.1	8096	7847	223.362	1.09555
Solyc04g051680.3.1	2052	1803	0	0
Solyc04g082200.2.1	1157	908	8280	350.971
Solyc11g044632.1.1	686	437	0	0
Solyc06g007430.2.1	2112	1863	1560	32.2284
Solyc08g036560.2.1	741	492	216	16.8972
Solyc01g090340.2.1	988	739	0	0
Solyc08g076720.3.1	4114	3865	385	3.83387
Solyc02g068930.3.1	1005	756	305	15.5276
Solyc01g095170.2.1	922	673	162	9.2646
Solyc07g018400.3.1	174	10.1452	0	0
Solyc07g006300.3.1	2508	2259	196	3.33939
Solyc09g072910.2.1	1314	1065	0	0
Solyc08g075320.3.1	2532	2283	64.1052	1.08072
Solyc03g044273.1.1	5441	5192	44.5143	0.329983
Solyc09g005730.3.1	735	486	326	25.8171
Solyc04g079830.2.1	2469	2220	27	0.468099
Solyc07g041820.2.1	3138	2889	0	0
Solyc01g044510.2.1	547	298	0	0
Solyc03g071853.1.1	894	645	0	0
Solyc01g095070.3.1	869	620	610	37.8673
Solyc06g007890.3.1	568	319	0	0
Solyc09g055610.2.1	105	6.29398	0	0
Solyc04g009590.3.1	568	319	0	0
Solyc02g077240.3.1	2165	1916	2198	44.1529
Solyc03g083100.3.1	1862	1613	83	1.98048
Solyc08g006645.1.1	406	157	0	0
Solyc04g007825.1.1	1329	1080	0	0
Solyc03g044060.3.1	3067	2818	253	3.45546
Solyc06g008980.3.1	1496	1247	4	0.123458
Solyc10g050757.1.1	1464	1215	0	0
Solyc01g094710.2.1	359	110.015	0	0
Solyc05g017830.2.1	232	19.08	0	0
Solyc11g027940.2.1	462	213	0	0
Solyc03g034130.3.1	840	591	0	0
Solyc04g011990.2.1	3364	3115	16.1108	0.19906
Solyc07g017560.3.1	2822	2573	0	0
Solyc01g005380.2.1	1818	1569	130.908	3.21122
Solyc12g005820.2.1	826	577	13	0.86715
Solyc03g116170.3.1	1234	985	520	20.3186
Solyc04g016010.3.1	2019	1770	354	7.69762
Solyc12g098590.2.1	2992	2743	103	1.44523
Solyc03g082575.1.1	2097	1848	3063.86	63.8106
Solyc09g020070.2.1	1401	1152	3	0.100229
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	48	1.28651
Solyc01g014537.1.1	654	405	3	0.285097
Solyc03g098750.3.1	1586	1337	1647	47.4121
Solyc06g054230.3.1	1995	1746	2	0.0440872
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	13.8417	0.677787
Solyc03g034165.1.1	1203	954	38	1.53307
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	0	0
Solyc11g008140.2.1	1826	1577	3	0.0732177
Solyc02g062930.3.1	1567	1318	731	21.3466
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	1189	66.3223
Solyc12g096860.2.1	2683	2434	7	0.110689
Solyc02g063040.3.1	1276	1027	352	13.1916
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	2660.56	201.972
Solyc06g054620.3.1	855	606	81	5.14445
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	197.974	3.33902
Solyc01g014107.1.1	766	517	20	1.4889
Solyc06g052140.2.1	885	636	180.801	10.9413
Solyc05g052990.3.1	658	409	98	9.22209
Solyc06g033810.2.1	609	360	182.199	19.4792
Solyc01g009690.2.1	2586	2337	50.255	0.827652
Solyc02g078420.2.1	309	61.7147	1	0.623645
Solyc07g041240.2.1	468	219	9	1.5817
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	553	8.4093
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	17730	938.644
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	445	35.025
Solyc11g072410.2.1	2582	2333	969.616	15.996
Solyc06g008100.3.1	663	414	5	0.464832
Solyc09g083445.1.1	618	369	0	0
Solyc06g064740.3.1	358	109.017	141.481	49.9492
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	5	0.0768533
Solyc10g008330.3.1	689	440	0	0
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	6	4.91185
Solyc01g111080.3.1	23222	22973	4339.19	7.26972
Solyc04g071540.3.1	3007	2758	562	7.84276
Solyc12g062470.2.1	485	236	3	0.489256
Solyc06g050840.3.1	977	728	0	0
Solyc10g009530.3.1	1365	1116	1	0.0344876
Solyc07g052480.3.1	3041	2792	311.422	4.293
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	4	0.106174
Solyc01g101080.2.1	666	417	28.6441	2.64378
Solyc06g011490.3.1	1249	1000	658	25.3252
Solyc09g020130.3.1	1655	1406	7581.28	207.532
Solyc11g012600.2.1	1028	779	1	0.0494071
Solyc03g096645.1.1	4058	3809	3488	35.2446
Solyc02g070420.2.1	1007	758	2	0.101552
Solyc01g090710.3.1	1946	1697	4	0.0907204
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	109	2.84807
Solyc06g053950.2.1	645	396	1311	127.419
Solyc12g009050.2.1	2268	2019	37.6889	0.718462
Solyc09g015100.3.1	446	197	55	10.7454
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	6	0.406565
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	35	1.63283
Solyc07g066275.1.1	1327	1078	1519.51	54.2514
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	2	0.0280117
Solyc07g014585.1.1	1067	818	0	0
Solyc08g059780.2.1	1452	1203	0	0
Solyc02g080590.3.1	821	572	1817	122.26
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	601	9.60206
Solyc04g081560.3.1	2712	2463	3	0.0468796
Solyc12g010740.2.1	949	700	701	38.5431
Solyc09g030420.3.1	357	108.019	7	2.49415
Solyc09g056430.3.1	1825	1576	70	1.7095
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	45	1.74242
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	69	13.76
Solyc04g006990.3.1	1321	1072	25	0.897577
Solyc04g009900.3.1	1390	1141	290.067	9.78453
Solyc02g021063.1.1	1655	1406	76	2.08044
Solyc04g072470.3.1	508	259	1	0.148603
Solyc06g082020.3.1	489	240	0	0
Solyc11g072800.2.1	4144	3895	1	0.00988142
Solyc08g080110.3.1	2880	2631	674	9.85975
Solyc08g074680.2.1	5534	5285	0	0
Solyc00g005850.2.1	566	317	8	0.971309
Solyc12g009745.1.1	2898	2649	4.5	0.0653819
Solyc10g008210.3.1	4197	3948	0	0
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	896	39.322
Solyc12g097070.2.1	1320	1071	61	2.19213
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	1973	49.5673
Solyc12g042120.2.1	508	259	20	2.97206
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	0	0
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	178	3.33376
Solyc06g071540.3.1	3375	3126	13	0.160059
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	35.2726	1.4504
Solyc01g106390.3.1	2020	1771	650	14.1261
Solyc09g007080.3.1	5868	5619	1073.07	7.35017
Solyc11g066500.2.1	3576	3327	549	6.35106
Solyc01g102637.1.1	282	40.7328	0	0
Solyc03g060510.3.1	1738	1489	132	3.41198
Solyc11g066460.1.1	651	402	169	16.1803
Solyc06g082800.3.1	1406	1157	1401.2	46.6114
Solyc01g105290.3.1	1594	1345	1214	34.7395
Solyc08g062965.1.1	528	279	1	0.13795
Solyc03g058900.2.1	501	252	0	0
Solyc11g011542.1.1	477	228	56	9.45322
Solyc03g007860.1.1	558	309	478	59.5383
Solyc06g048620.3.1	4542	4293	76	0.681364
Solyc03g006490.3.1	1155	906	123	5.22521
Solyc11g017373.1.1	738	489	41	3.22702
Solyc09g060100.3.1	5908	5659	68.3754	0.465036
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	303	4.80507
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	113	8.83975
Solyc09g092080.3.1	862	613	311.821	19.5781
Solyc05g055160.3.1	2243	1994	49297.6	951.541
Solyc06g053780.3.1	2021	1772	5	0.108601
Solyc07g055920.3.1	1156	907	3985.95	169.142
Solyc02g062040.3.1	1448	1199	650	20.8651
Solyc05g046390.3.1	754	505	4551	346.85
Solyc09g042300.2.1	2512	2263	26.4736	0.450252
Solyc03g044600.2.1	1206	957	73.4191	2.95273
Solyc11g067270.1.1	1293	1044	0	0
Solyc09g083370.3.1	1089	840	410.828	18.8238
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	0	0
Solyc07g065280.3.1	693	444	3026	262.309
Solyc10g018885.1.1	357	108.019	336	119.719
Solyc10g051050.2.1	2773	2524	35.6812	0.544098
Solyc03g007680.3.1	1191	942	610	24.9233
Solyc03g115800.1.1	1281	1032	13	0.484831
Solyc05g005910.3.1	1815	1566	49.0298	1.20502
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	526.981	5.97247
Solyc12g098660.2.1	1485	1236	98	3.05165
Solyc04g057890.3.1	4289	4040	3388.18	32.2784
Solyc06g008960.3.1	4420	4171	2059	18.9995
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	48	4.71283
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	13	0.170012
Solyc01g005610.3.1	1068	819	1	0.046994
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	0	0
Solyc12g035860.1.1	315	67.1199	0	0
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	1.08121	0.0976849
Solyc08g082330.3.1	484	235	7	1.14645
Solyc05g026050.3.1	1505	1256	2071	63.4625
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	130	26.9003
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	1367.26	17.7302
Solyc12g009620.2.1	1820	1571	1570	38.4636
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	2020.64	42.1978
Solyc02g081700.1.1	747	498	1932	149.315
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	461.82	3.00094
Solyc05g021090.3.1	1542	1293	2.06213	0.0613824
Solyc06g082000.3.1	2271	2022	153	2.91231
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	26.7825	5.3688
Solyc04g050550.2.1	2358	2109	204	3.72289
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	842	13.4302
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	270	2.55704
Solyc01g005730.3.1	3708	3459	249.341	2.7744
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	209	10.3527
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	1091	15.8875
Solyc12g008580.2.1	2991	2742	403	5.65671
Solyc08g014290.1.1	1188	939	325	13.3212
Solyc01g102970.3.1	2799	2550	756	11.4106
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	58	0.709346
Solyc06g072570.3.1	1211	962	610	24.4051
Solyc01g109070.2.1	616	367	670	70.2644
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	1183.21	28.0071
Solyc08g061450.2.1	1512	1263	57	1.73699
Solyc10g055740.2.1	1711	1462	5	0.131628
Solyc01g086900.3.1	3177	2928	707	9.29341
Solyc11g007120.2.1	1251	1002	729	28.0018
Solyc01g104448.1.1	516	267	2	0.288301
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	585	7.66356
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	915	13.8867
Solyc05g051840.1.1	1134	885	429	18.657
Solyc02g084550.3.1	1100	851	1783.69	80.671
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	2	0.0359199
Solyc10g055650.2.1	3037	2788	782	10.7954
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	1	0.0433425
Solyc05g009050.3.1	4077	3828	29.1275	0.292859
Solyc04g054730.3.1	2506	2257	3	0.0511583
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	158.179	2.43521
Solyc03g112200.1.1	756	507	358	27.177
Solyc02g083630.3.1	2225	1976	12	0.233734
Solyc02g092810.3.1	868	619	412	25.6173
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	300	38.6168
Solyc09g063140.3.1	2272	2023	972.763	18.5071
Solyc01g060210.3.1	456	207	1	0.185933
Solyc02g069515.1.1	1210	961	71	2.84356
Solyc02g070210.3.1	1637	1388	1	0.0277292
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	91	9.51744
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	3161	107.096
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	281	6.72585
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	244	3.78521
Solyc12g006870.2.1	1232	983	869	34.0246
Solyc07g008350.3.1	1670	1421	2031	55.0101
Solyc08g068640.3.1	5247	4998	44.6622	0.34393
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	5116	140.747
Solyc12g087870.2.1	1737	1488	0	0
Solyc03g058213.1.1	309	61.7147	0	0
Solyc02g079280.3.1	1274	1025	5	0.187747
Solyc08g008630.3.1	1303	1054	153	5.58699
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	3789	61.1453
Solyc09g091510.3.1	1452	1203	691	22.1075
Solyc04g016177.1.1	1251	1002	7.02344	0.269779
Solyc03g120050.3.1	1594	1345	128.041	3.66398
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	41	0.335962
Solyc05g013560.3.1	448	199	1	0.193408
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	982	35.7572
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	265	8.72485
Solyc11g071423.1.1	2259	2010	46.1288	0.883289
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	0.939766	0.120166
Solyc02g086660.3.1	3546	3297	1260.08	14.7097
Solyc04g070987.1.1	535	286	1.53437	0.206485
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	106	2.87508
Solyc02g065360.3.1	2862	2613	327	4.81654
Solyc01g020570.2.1	1065	816	2.47224	0.116608
Solyc02g076790.3.1	1037	788	1200	58.6113
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	2850	185.917
Solyc05g047540.3.1	4664	4415	115.326	1.00536
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	329	9.22929
Solyc03g044420.2.1	1271	1022	67	2.52319
Solyc06g072135.1.1	1409	1160	210	6.96768
Solyc04g054760.3.1	876	627	435	26.7023
Solyc05g014177.1.1	448	199	0	0
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	458	29.3304
Solyc09g020190.3.1	2061	1812	7594	161.302
Solyc11g008340.2.1	3580	3331	1519	17.5513
Solyc12g019777.1.1	477	228	1.85843	0.313717
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	4250.74	36.2274
Solyc03g112770.3.1	871	622	768	47.5223
Solyc04g054430.2.1	1054	805	3767	180.105
Solyc10g052660.2.1	600	351	1381.57	151.493
Solyc04g083160.2.1	2894	2645	2	0.0291025
Solyc02g088510.3.1	1452	1203	1501	48.0222
Solyc02g086920.2.1	2778	2529	0	0
Solyc04g039830.2.1	636	387	2.1697	0.215782
Solyc08g062387.1.1	405	156	0	0
Solyc03g117720.3.1	1465	1216	39	1.23441
Solyc04g074165.1.1	420	171	12	2.70092
Solyc07g063080.3.1	2851	2602	3	0.0443752
Solyc11g062195.1.1	489	240	0	0
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	0	0
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	2356	119.944
Solyc03g007825.1.1	885	636	63.6413	3.85131
Solyc03g031655.1.1	882	633	7.46183	0.453699
Solyc09g066400.2.1	1555	1306	0	0
Solyc01g091800.3.1	1494	1245	162	5.00809
Solyc06g054690.3.1	2403	2154	976	17.4394
Solyc12g056673.1.1	810	561	1.67049	0.114606
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	715.084	3.69923
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	618	7.94179
Solyc01g109550.2.1	978	729	0	0
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	1431.66	20.1764
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	3	0.0512264
Solyc09g011040.1.1	1290	1041	417	15.4174
Solyc01g080080.3.1	1806	1557	1164	28.7734
Solyc10g081420.2.1	6066	5817	64.018	0.423574
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	1321.95	27.0203
Solyc06g069570.3.1	1494	1245	513.215	15.8656
Solyc01g104590.3.1	2202	1953	29061	572.71
Solyc02g067510.3.1	922	673	2	0.114378
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	5675	123.611
Solyc07g032745.1.1	1125	876	0	0
Solyc02g078430.3.1	795	546	1	0.0704911
Solyc10g054040.2.1	1864	1615	3	0.071495
Solyc03g121770.2.1	2064	1815	11	0.233261
Solyc09g072870.3.1	1463	1214	7782.18	246.723
Solyc03g063690.1.1	1791	1542	93	2.32127
Solyc11g067200.2.1	4337	4088	2379	22.3981
Solyc09g055900.3.1	1694	1445	137	3.64905
Solyc01g105230.3.1	7135	6886	682.381	3.81405
Solyc03g120475.1.1	919	670	14	0.804229
Solyc08g007950.3.1	3366	3117	311	3.84017
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	9	0.580223
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	3	0.05246
Solyc09g007320.3.1	2220	1971	1501.11	29.3126
Solyc05g012550.3.1	1211	962	15.1703	0.60694
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	184	3.33262
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	1021.53	21.8791
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	49	0.378167
Solyc06g076910.2.1	6763	6514	113.65	0.671502
Solyc12g013870.2.1	1226	977	578	22.7698
Solyc02g081570.3.1	2085	1836	3.11898	0.0653833
Solyc07g005740.1.1	1431	1182	53	1.72578
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	614	14.5785
Solyc03g118660.3.1	1672	1423	1173	31.7263
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	0	0
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	278	7.46664
Solyc05g006323.1.1	1341	1092	853	30.0644
Solyc01g100590.3.1	1474	1225	1201	37.7341
Solyc11g068810.2.1	709	460	758	63.4217
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	35364	4050.87
Solyc02g069730.3.1	1243	994	10	0.387204
Solyc09g055235.1.1	561	312	0	0
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	2	0.0238834
Solyc06g073100.3.1	1203	954	0	0
Solyc10g080045.1.1	1790	1541	152	3.79636
Solyc06g060970.2.1	6163	5914	51.4253	0.334674
Solyc06g066470.3.1	240	21.2959	8	14.4584
Solyc03g025340.1.1	1050	801	3151	151.406
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	82	5.43206
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	0	0
Solyc03g082975.1.1	456	207	166.656	30.9868
Solyc12g089293.1.1	768	519	0	0
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	560	19.5407
Solyc05g014980.3.1	1193	944	383	15.6154
Solyc04g024340.3.1	972	723	1064	56.6409
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	913	8.76957
Solyc12g099420.2.1	2427	2178	215	3.79933
Solyc02g030185.1.1	1050	801	0	0
Solyc11g012840.2.1	1311	1062	1156.04	41.8963
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	3916	96.7391
Solyc02g083130.3.1	1482	1233	89	2.77814
Solyc03g025860.3.1	1991	1742	8	0.176754
Solyc04g005030.3.1	2062	1813	2571	54.5797
Solyc01g073940.3.1	2300	2051	389	7.29979
Solyc08g062700.3.1	2066	1817	2474	52.4048
Solyc06g084170.3.1	406	157	46.291	11.3481
Solyc11g050810.1.1	720	471	0	0
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	487.323	81.5485
Solyc06g008150.3.1	2569	2320	438	7.26629
