target_id	length	eff_length	est_counts	tpm
Solyc03g005480.3.1	1679	1430	30	1.03187
Solyc07g062550.3.1	2545	2296	5	0.107112
Solyc05g005210.3.1	1678	1429	354	12.1846
Solyc08g016440.3.1	989	740	364	24.194
Solyc01g049640.2.1	399	150	0	0
Solyc08g028915.1.1	360	111.014	2	0.886121
Solyc09g083240.3.1	647	398	138	17.0543
Solyc09g056410.2.1	678	429	1	0.114652
Solyc03g059050.2.1	1051	802	3	0.183986
Solyc04g054660.2.1	555	306	0	0
Solyc10g080940.2.1	2583	2334	5968.86	125.785
Solyc04g005680.3.1	1979	1730	6673.68	189.74
Solyc05g051290.3.1	1387	1138	289	12.4909
Solyc04g050440.3.1	1797	1548	0	0
Solyc01g059853.1.1	516	267	6	1.1053
Solyc03g078580.3.1	543	294	207	34.6308
Solyc01g106930.3.1	562	313	0	0
Solyc07g005590.3.1	4253	4004	1843.65	22.6477
Solyc06g007680.2.1	2063	1814	243	6.58882
Solyc01g089960.3.1	1197	948	0	0
Solyc03g006120.3.1	1661	1412	2	0.0696681
Solyc07g054000.3.1	701	452	28	3.0469
Solyc02g032360.3.1	521	272	7	1.26581
Solyc02g089140.2.1	447	198	34	8.44603
Solyc03g062910.3.1	5017	4768	101.944	1.05163
Solyc08g014020.3.1	624	375	409	53.6452
Solyc06g043113.1.1	1455	1206	3	0.122353
Solyc01g150007.1.1	444	195	12	3.02681
Solyc09g031543.1.1	4368	4119	283	3.37935
Solyc08g067670.3.1	656	407	27	3.26293
Solyc10g084180.2.1	3498	3249	948	14.3515
Solyc07g041510.2.1	3769	3520	1325	18.5145
Solyc03g118770.3.1	1385	1136	0	0
Solyc07g024015.1.1	8967	8718	1.01736	0.00573979
Solyc07g009360.2.1	363	114.009	18	7.76553
Solyc03g082950.3.1	878	629	0	0
Solyc11g022440.2.1	258	27.8014	0	0
Solyc03g019970.3.1	1779	1530	0	0
Solyc01g006790.2.1	731	482	3	0.306135
Solyc05g018220.2.1	558	309	5	0.795885
Solyc01g107220.2.1	1167	918	0	0
Solyc05g051340.2.1	2629	2380	449	9.27915
Solyc09g075840.3.1	328	79.3918	0	0
Solyc03g058370.2.1	1017	768	8	0.512351
Solyc05g007250.3.1	1074	825	1008.85	60.1465
Solyc04g048980.3.1	553	304	0	0
Solyc01g011091.1.1	8096	7847	329.081	2.06271
Solyc04g051680.3.1	2052	1803	0	0
Solyc04g082200.2.1	1157	908	12078	654.257
Solyc11g044632.1.1	686	437	0	0
Solyc06g007430.2.1	2112	1863	1836	48.4729
Solyc08g036560.2.1	741	492	173	17.295
Solyc01g090340.2.1	988	739	0	0
Solyc08g076720.3.1	4114	3865	202	2.57064
Solyc02g068930.3.1	1005	756	260	16.9157
Solyc01g095170.2.1	922	673	89	6.5045
Solyc07g018400.3.1	174	10.1452	0	0
Solyc07g006300.3.1	2508	2259	67	1.45881
Solyc09g072910.2.1	1314	1065	1	0.0461838
Solyc08g075320.3.1	2532	2283	82.1141	1.76909
Solyc03g044273.1.1	5441	5192	50.8004	0.481251
Solyc09g005730.3.1	735	486	251	25.4025
Solyc04g079830.2.1	2469	2220	54	1.19641
Solyc07g041820.2.1	3138	2889	0	0
Solyc01g044510.2.1	547	298	0	0
Solyc03g071853.1.1	894	645	0	0
Solyc01g095070.3.1	869	620	518	41.0939
Solyc06g007890.3.1	568	319	0	0
Solyc09g055610.2.1	105	6.29398	0	0
Solyc04g009590.3.1	568	319	0	0
Solyc02g077240.3.1	2165	1916	2920	74.9594
Solyc03g083100.3.1	1862	1613	121	3.68969
Solyc08g006645.1.1	406	157	0	0
Solyc04g007825.1.1	1329	1080	0	0
Solyc03g044060.3.1	3067	2818	422	7.36564
Solyc06g008980.3.1	1496	1247	3	0.11833
Solyc10g050757.1.1	1464	1215	0	0
Solyc01g094710.2.1	359	110.015	0	0
Solyc05g017830.2.1	232	19.08	0	0
Solyc11g027940.2.1	462	213	0	0
Solyc03g034130.3.1	840	591	0	0
Solyc04g011990.2.1	3364	3115	18.3507	0.289756
Solyc07g017560.3.1	2822	2573	0	0
Solyc01g005380.2.1	1818	1569	139.151	4.36215
Solyc12g005820.2.1	826	577	7	0.596707
Solyc03g116170.3.1	1234	985	611	30.5101
Solyc04g016010.3.1	2019	1770	260.7	7.24448
Solyc12g098590.2.1	2992	2743	120	2.15176
Solyc03g082575.1.1	2097	1848	1830.16	48.7108
Solyc09g020070.2.1	1401	1152	0	0
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	36	1.23307
Solyc01g014537.1.1	654	405	1	0.121446
Solyc03g098750.3.1	1586	1337	1008	37.0824
Solyc06g054230.3.1	1995	1746	2	0.056341
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	9.73516	0.6092
Solyc03g034165.1.1	1203	954	35	1.80451
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	1	0.0496825
Solyc11g008140.2.1	1826	1577	1.01501	0.0316575
Solyc02g062930.3.1	1567	1318	465	17.3531
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	1058	75.4181
Solyc12g096860.2.1	2683	2434	5	0.101039
Solyc02g063040.3.1	1276	1027	421	20.1628
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	2281.29	221.315
Solyc06g054620.3.1	855	606	73	5.92501
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	234.796	5.06074
Solyc01g014107.1.1	766	517	24	2.28328
Solyc06g052140.2.1	885	636	62.9349	4.86713
Solyc05g052990.3.1	658	409	56	6.73447
Solyc06g033810.2.1	609	360	73.9124	10.0984
Solyc01g009690.2.1	2586	2337	22.3013	0.469364
Solyc02g078420.2.1	309	61.7147	0	0
Solyc07g041240.2.1	468	219	20	4.49185
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	474	9.21139
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	15193	1027.89
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	337	33.8969
Solyc11g072410.2.1	2582	2333	759.805	16.0187
Solyc06g008100.3.1	663	414	0	0
Solyc09g083445.1.1	618	369	0	0
Solyc06g064740.3.1	358	109.017	88.9336	40.1245
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	13	0.255357
Solyc10g008330.3.1	689	440	0	0
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	12	12.5542
Solyc01g111080.3.1	23222	22973	5141.95	11.009
Solyc04g071540.3.1	3007	2758	795	14.1779
Solyc12g062470.2.1	485	236	1	0.208414
Solyc06g050840.3.1	977	728	0	0
Solyc10g009530.3.1	1365	1116	2	0.0881464
Solyc07g052480.3.1	3041	2792	299.194	5.27079
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	0	0
Solyc01g101080.2.1	666	417	18.3704	2.16681
Solyc06g011490.3.1	1249	1000	266	13.0834
Solyc09g020130.3.1	1655	1406	7119.38	249.055
Solyc11g012600.2.1	1028	779	0	0
Solyc03g096645.1.1	4058	3809	2212	28.5636
Solyc02g070420.2.1	1007	758	3	0.194666
Solyc01g090710.3.1	1946	1697	10	0.289839
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	49	1.63618
Solyc06g053950.2.1	645	396	1941	241.084
Solyc12g009050.2.1	2268	2019	27	0.657758
Solyc09g015100.3.1	446	197	49	12.234
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	0	0
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	22	1.31162
Solyc07g066275.1.1	1327	1078	998.554	45.5609
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	2	0.0357975
Solyc07g014585.1.1	1067	818	1	0.0601292
Solyc08g059780.2.1	1452	1203	1	0.0408859
Solyc02g080590.3.1	821	572	1371	117.891
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	650	13.2714
Solyc04g081560.3.1	2712	2463	1	0.0199698
Solyc12g010740.2.1	949	700	661	46.4454
Solyc09g030420.3.1	357	108.019	5	2.27671
Solyc09g056430.3.1	1825	1576	47	1.46683
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	28	1.38551
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	38	9.68423
Solyc04g006990.3.1	1321	1072	25	1.14705
Solyc04g009900.3.1	1390	1141	250.813	10.8119
Solyc02g021063.1.1	1655	1406	72.2	2.52575
Solyc04g072470.3.1	508	259	0	0
Solyc06g082020.3.1	489	240	0	0
Solyc11g072800.2.1	4144	3895	1	0.0126279
Solyc08g080110.3.1	2880	2631	1049	19.6107
Solyc08g074680.2.1	5534	5285	0	0
Solyc00g005850.2.1	566	317	7	1.08612
Solyc12g009745.1.1	2898	2649	4.5	0.0835544
Solyc10g008210.3.1	4197	3948	0	0
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	837	46.9423
Solyc12g097070.2.1	1320	1071	69	3.16883
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	1413	45.3651
Solyc12g042120.2.1	508	259	35	6.64672
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	4.00709	0.309893
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	270	6.46236
Solyc06g071540.3.1	3375	3126	24	0.377625
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	13.165	0.691808
Solyc01g106390.3.1	2020	1771	646	17.9413
Solyc09g007080.3.1	5868	5619	1279.17	11.1971
Solyc11g066500.2.1	3576	3327	713	10.5409
Solyc01g102637.1.1	282	40.7328	4	4.83008
Solyc03g060510.3.1	1738	1489	93	3.07204
Solyc11g066460.1.1	651	402	258	31.5669
Solyc06g082800.3.1	1406	1157	1241	52.7567
Solyc01g105290.3.1	1594	1345	627	22.9289
Solyc08g062965.1.1	528	279	0	0
Solyc03g058900.2.1	501	252	1.06188	0.207259
Solyc11g011542.1.1	477	228	37	7.98189
Solyc03g007860.1.1	558	309	278	44.2512
Solyc06g048620.3.1	4542	4293	22	0.252058
Solyc03g006490.3.1	1155	906	72	3.9088
Solyc11g017373.1.1	738	489	53	5.33097
Solyc09g060100.3.1	5908	5659	47.2845	0.410978
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	335	6.78913
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	149	14.8957
Solyc09g092080.3.1	862	613	238.526	19.1387
Solyc05g055160.3.1	2243	1994	63245.3	1560.06
Solyc06g053780.3.1	2021	1772	12	0.333086
Solyc07g055920.3.1	1156	907	3691.94	200.21
Solyc02g062040.3.1	1448	1199	476	19.5266
Solyc05g046390.3.1	754	505	2262	220.313
Solyc09g042300.2.1	2512	2263	54.8405	1.19194
Solyc03g044600.2.1	1206	957	36.1882	1.85992
Solyc11g067270.1.1	1293	1044	1	0.0471127
Solyc09g083370.3.1	1089	840	211.405	12.3787
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	1	0.910133
Solyc07g065280.3.1	693	444	1450	160.629
Solyc10g018885.1.1	357	108.019	273	124.308
Solyc10g051050.2.1	2773	2524	15.3019	0.298192
Solyc03g007680.3.1	1191	942	503	26.2637
Solyc03g115800.1.1	1281	1032	19	0.905551
Solyc05g005910.3.1	1815	1566	31	0.973663
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	793.763	11.4964
Solyc12g098660.2.1	1485	1236	65	2.58663
Solyc04g057890.3.1	4289	4040	2338.15	28.4663
Solyc06g008960.3.1	4420	4171	2418	28.5138
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	9	1.12926
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	14	0.233979
Solyc01g005610.3.1	1068	819	0	0
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	0	0
Solyc12g035860.1.1	315	67.1199	1	0.732804
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	5.66944	0.65459
Solyc08g082330.3.1	484	235	4	0.837203
Solyc05g026050.3.1	1505	1256	2010	78.7128
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	115	30.4105
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	2073.54	34.3628
Solyc12g009620.2.1	1820	1571	1315	41.1707
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	2397.66	63.9883
Solyc02g081700.1.1	747	498	1675	165.434
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	853.848	7.09052
Solyc05g021090.3.1	1542	1293	3.09114	0.117587
Solyc06g082000.3.1	2271	2022	224	5.44886
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	6.76247	1.73238
Solyc04g050550.2.1	2358	2109	328	7.64955
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	900	18.3453
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	390	4.72008
Solyc01g005730.3.1	3708	3459	64.9121	0.923026
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	202	12.787
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	906	16.8605
Solyc12g008580.2.1	2991	2742	380	6.8164
Solyc08g014290.1.1	1188	939	287	15.0333
Solyc01g102970.3.1	2799	2550	1016	19.5971
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	95	1.48479
Solyc06g072570.3.1	1211	962	384	19.6334
Solyc01g109070.2.1	616	367	398	53.3404
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	1124.51	34.016
Solyc08g061450.2.1	1512	1263	42	1.63563
Solyc10g055740.2.1	1711	1462	1	0.0336428
Solyc01g086900.3.1	3177	2928	564	9.4743
Solyc11g007120.2.1	1251	1002	710	34.8521
Solyc01g104448.1.1	516	267	5	0.921081
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	915	15.3182
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	1225	23.7589
Solyc05g051840.1.1	1134	885	390	21.6751
Solyc02g084550.3.1	1100	851	1157.65	66.9094
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	2	0.0459036
Solyc10g055650.2.1	3037	2788	772	13.6196
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	1	0.0553893
Solyc05g009050.3.1	4077	3828	29	0.372619
Solyc04g054730.3.1	2506	2257	2	0.043585
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	209.396	4.11972
Solyc03g112200.1.1	756	507	191	18.5295
Solyc02g083630.3.1	2225	1976	44	1.09523
Solyc02g092810.3.1	868	619	246	19.5471
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	80.3477	13.2172
Solyc09g063140.3.1	2272	2023	597.226	14.5205
Solyc01g060210.3.1	456	207	2	0.475224
Solyc02g069515.1.1	1210	961	80	4.09454
Solyc02g070210.3.1	1637	1388	3	0.106309
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	78	10.4252
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	4011	173.665
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	346	10.5835
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	409	8.10841
Solyc12g006870.2.1	1232	983	680	34.0247
Solyc07g008350.3.1	1670	1421	1712	59.2582
Solyc08g068640.3.1	5247	4998	55.5006	0.546186
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	4394	154.483
Solyc12g087870.2.1	1737	1488	0	0
Solyc03g058213.1.1	309	61.7147	0	0
Solyc02g079280.3.1	1274	1025	1	0.0479861
Solyc08g008630.3.1	1303	1054	153	7.13986
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	1369	28.2328
Solyc09g091510.3.1	1452	1203	1062	43.4208
Solyc04g016177.1.1	1251	1002	14	0.687225
Solyc03g120050.3.1	1594	1345	187.854	6.86968
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	41	0.429341
Solyc05g013560.3.1	448	199	0	0
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	715	33.2713
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	347	14.6
Solyc11g071423.1.1	2259	2010	33.7078	0.824848
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	3.76265	0.614845
Solyc02g086660.3.1	3546	3297	1389.57	20.73
Solyc04g070987.1.1	535	286	0	0
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	113	3.91683
Solyc02g065360.3.1	2862	2613	315	5.92939
Solyc01g020570.2.1	1065	816	0	0
Solyc02g076790.3.1	1037	788	705	44.005
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	1383	115.295
Solyc05g047540.3.1	4664	4415	110.318	1.22901
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	365	13.0851
Solyc03g044420.2.1	1271	1022	75	3.60952
Solyc06g072135.1.1	1409	1160	234	9.92194
Solyc04g054760.3.1	876	627	312	24.4752
Solyc05g014177.1.1	448	199	1	0.247164
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	341.564	27.9535
Solyc09g020190.3.1	2061	1812	4339	117.78
Solyc11g008340.2.1	3580	3331	1895	27.9817
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	4441.87	48.3783
Solyc03g112770.3.1	871	622	460	36.3753
Solyc04g054430.2.1	1054	805	1793	109.553
Solyc10g052660.2.1	600	351	911	127.659
Solyc04g083160.2.1	2894	2645	6	0.111574
Solyc02g088510.3.1	1452	1203	1265.76	51.7515
Solyc02g086920.2.1	2778	2529	0	0
Solyc04g039830.2.1	636	387	1.2442	0.158132
Solyc08g062387.1.1	405	156	1	0.315293
Solyc03g117720.3.1	1465	1216	30	1.21346
Solyc04g074165.1.1	420	171	10	2.87636
Solyc07g063080.3.1	2851	2602	2	0.0378061
Solyc11g062195.1.1	489	240	1	0.20494
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	2.58949	0.943447
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	1275	82.9521
Solyc03g007825.1.1	885	636	33.4864	2.5897
Solyc03g031655.1.1	882	633	7.80478	0.606451
Solyc09g066400.2.1	1555	1306	0	0
Solyc01g091800.3.1	1494	1245	134	5.29388
Solyc06g054690.3.1	2403	2154	653	14.911
Solyc12g056673.1.1	810	561	6.26124	0.548955
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	640.61	4.23506
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	631	10.3627
Solyc01g109550.2.1	978	729	0	0
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	2121.79	38.2137
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	1	0.0218215
Solyc09g011040.1.1	1290	1041	147	6.94553
Solyc01g080080.3.1	1806	1557	849	26.82
Solyc10g081420.2.1	6066	5817	50.4468	0.426553
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	1719.35	44.9111
Solyc06g069570.3.1	1494	1245	576.628	22.7806
Solyc01g104590.3.1	2202	1953	21471	540.741
Solyc02g067510.3.1	922	673	0	0
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	5531	153.959
Solyc07g032745.1.1	1125	876	1	0.0561481
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	9	0.2741
Solyc03g121770.2.1	2064	1815	21	0.569091
Solyc09g072870.3.1	1463	1214	5401.36	218.838
Solyc03g063690.1.1	1791	1542	125	3.98717
Solyc11g067200.2.1	4337	4088	2709	32.594
Solyc09g055900.3.1	1694	1445	164	5.58232
Solyc01g105230.3.1	7135	6886	1129.84	8.07026
Solyc03g120475.1.1	919	670	13	0.95435
Solyc08g007950.3.1	3366	3117	638	10.0675
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	7	0.576717
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	0	0
Solyc09g007320.3.1	2220	1971	1467.13	36.6119
Solyc05g012550.3.1	1211	962	15.3594	0.785304
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	308	7.12903
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	833.387	22.8106
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	90	0.887651
Solyc06g076910.2.1	6763	6514	139.545	1.05367
Solyc12g013870.2.1	1226	977	747	37.6067
Solyc02g081570.3.1	2085	1836	1.01342	0.027149
Solyc07g005740.1.1	1431	1182	82	3.41221
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	601	18.236
Solyc03g118660.3.1	1672	1423	970	33.5279
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	2	0.128088
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	288	9.88519
Solyc05g006323.1.1	1341	1092	829	37.3397
Solyc01g100590.3.1	1474	1225	838	33.647
Solyc11g068810.2.1	709	460	472	50.4688
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	25823	3780.13
Solyc02g069730.3.1	1243	994	2	0.0989652
Solyc09g055235.1.1	561	312	1	0.157646
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	2	0.0305217
Solyc06g073100.3.1	1203	954	0	0
Solyc10g080045.1.1	1790	1541	239	7.62841
Solyc06g060970.2.1	6163	5914	65.2356	0.542553
Solyc06g066470.3.1	240	21.2959	15	34.6445
Solyc03g025340.1.1	1050	801	1996	122.565
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	50	4.23285
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	0	0
Solyc03g082975.1.1	456	207	122	28.9887
Solyc12g089293.1.1	768	519	0	0
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	539	24.0354
Solyc05g014980.3.1	1193	944	402	20.9456
Solyc04g024340.3.1	972	723	738	50.2062
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	816	10.0164
Solyc12g099420.2.1	2427	2178	268	6.05224
Solyc02g030185.1.1	1050	801	2.73447	0.167911
Solyc11g012840.2.1	1311	1062	718.754	33.2885
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	5226	164.984
Solyc02g083130.3.1	1482	1233	82	3.27107
Solyc03g025860.3.1	1991	1742	7	0.197646
Solyc04g005030.3.1	2062	1813	3042	82.5278
Solyc01g073940.3.1	2300	2051	350	8.39347
Solyc08g062700.3.1	2066	1817	3231	87.4623
Solyc06g084170.3.1	406	157	8.63419	2.70496
Solyc11g050810.1.1	720	471	0	0
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	295.333	63.1573
