target_id	length	eff_length	est_counts	tpm
Solyc03g078580.3.1	543	294	35	5.08748
Solyc01g106930.3.1	562	313	0	0
Solyc07g005590.3.1	4253	4004	2954.1	31.5292
Solyc06g007680.2.1	2063	1814	85	2.00246
Solyc01g089960.3.1	1197	948	0	0
Solyc03g006120.3.1	1661	1412	5	0.151327
Solyc07g054000.3.1	701	452	18	1.70183
Solyc02g032360.3.1	521	272	4	0.628453
Solyc02g089140.2.1	447	198	0	0
Solyc03g062910.3.1	5017	4768	25.486	0.228427
Solyc08g014020.3.1	624	375	384	43.7604
Solyc06g043113.1.1	1455	1206	4.41556	0.156466
Solyc01g150007.1.1	444	195	6	1.31492
Solyc09g031543.1.1	4368	4119	167	1.73263
Solyc08g067670.3.1	656	407	7	0.734997
Solyc10g084180.2.1	3498	3249	778	10.2332
Solyc07g041510.2.1	3769	3520	126	1.52971
Solyc03g118770.3.1	1385	1136	0	0
Solyc07g024015.1.1	8967	8718	0	0
Solyc07g009360.2.1	363	114.009	2	0.749672
Solyc03g082950.3.1	878	629	0	0
Solyc11g022440.2.1	258	27.8014	0	0
Solyc03g019970.3.1	1779	1530	1	0.0279312
Solyc01g006790.2.1	731	482	2	0.177323
Solyc05g018220.2.1	558	309	2	0.276601
Solyc01g107220.2.1	1167	918	0	0
Solyc05g051340.2.1	2629	2380	143	2.56768
Solyc09g075840.3.1	328	79.3918	0	0
Solyc03g058370.2.1	1017	768	4	0.222577
Solyc05g007250.3.1	1074	825	3343.27	173.18
Solyc04g048980.3.1	553	304	0	0
Solyc01g011091.1.1	8096	7847	147.047	0.800818
Solyc04g051680.3.1	2052	1803	0	0
Solyc04g082200.2.1	1157	908	22812	1073.64
Solyc11g044632.1.1	686	437	0	0
Solyc06g007430.2.1	2112	1863	742	17.0205
Solyc08g036560.2.1	741	492	152	13.2026
Solyc01g090340.2.1	988	739	0	0
Solyc08g076720.3.1	4114	3865	37	0.409104
Solyc02g068930.3.1	1005	756	240	13.5666
Solyc01g095170.2.1	922	673	162	10.2868
Solyc07g018400.3.1	174	10.1452	0	0
Solyc07g006300.3.1	2508	2259	667	12.618
Solyc09g072910.2.1	1314	1065	0	0
Solyc08g075320.3.1	2532	2283	70.122	1.31259
Solyc03g044273.1.1	5441	5192	21	0.172849
Solyc09g005730.3.1	735	486	722	63.4867
Solyc04g079830.2.1	2469	2220	22	0.423498
Solyc07g041820.2.1	3138	2889	0	0
Solyc01g044510.2.1	547	298	0	0
Solyc03g071853.1.1	894	645	0	0
Solyc01g095070.3.1	869	620	980	67.5486
Solyc06g007890.3.1	568	319	0	0
Solyc09g055610.2.1	105	6.29398	0	0
Solyc04g009590.3.1	568	319	0	0
Solyc02g077240.3.1	2165	1916	10695	238.543
Solyc03g083100.3.1	1862	1613	261	6.91493
Solyc08g006645.1.1	406	157	0	0
Solyc04g007825.1.1	1329	1080	1	0.0395693
Solyc03g044060.3.1	3067	2818	121	1.83496
Solyc06g008980.3.1	1496	1247	1	0.0342701
Solyc10g050757.1.1	1464	1215	0	0
Solyc01g094710.2.1	359	110.015	0	0
Solyc05g017830.2.1	232	19.08	0	0
Solyc11g027940.2.1	462	213	0	0
Solyc03g034130.3.1	840	591	1	0.0723093
Solyc04g011990.2.1	3364	3115	0	0
Solyc07g017560.3.1	2822	2573	0	0
Solyc01g005380.2.1	1818	1569	304.313	8.28856
Solyc12g005820.2.1	826	577	21	1.55534
Solyc03g116170.3.1	1234	985	228	9.89191
Solyc04g016010.3.1	2019	1770	71	1.71422
Solyc12g098590.2.1	2992	2743	141	2.19672
Solyc03g082575.1.1	2097	1848	1927.02	44.5621
Solyc09g020070.2.1	1401	1152	1	0.0370962
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	15	0.446394
Solyc01g014537.1.1	654	405	0	0
Solyc03g098750.3.1	1586	1337	1194	38.1641
Solyc06g054230.3.1	1995	1746	1	0.0244758
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	0	0
Solyc03g034165.1.1	1203	954	16.7662	0.75105
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	0	0
Solyc11g008140.2.1	1826	1577	17	0.46068
Solyc02g062930.3.1	1567	1318	1561	50.6138
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	4390	271.892
Solyc12g096860.2.1	2683	2434	44	0.772527
Solyc02g063040.3.1	1276	1027	106	4.4108
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	4621.71	389.562
Solyc06g054620.3.1	855	606	53	3.73753
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	14.1734	0.265424
Solyc01g014107.1.1	766	517	14	1.15723
Solyc06g052140.2.1	885	636	7.10014	0.47708
Solyc05g052990.3.1	658	409	99	10.3441
Solyc06g033810.2.1	609	360	17.8999	2.12485
Solyc01g009690.2.1	2586	2337	34.9257	0.638658
Solyc02g078420.2.1	309	61.7147	0	0
Solyc07g041240.2.1	468	219	6	1.17082
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	520	8.77997
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	12901	758.352
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	332	29.0142
Solyc11g072410.2.1	2582	2333	1086.71	19.9058
Solyc06g008100.3.1	663	414	4	0.412897
Solyc09g083445.1.1	618	369	1	0.115812
Solyc06g064740.3.1	358	109.017	64.0853	25.1215
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	1	0.0170666
Solyc10g008330.3.1	689	440	1	0.0971246
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	1	0.908969
Solyc01g111080.3.1	23222	22973	4775.26	8.88303
Solyc04g071540.3.1	3007	2758	674	10.4435
Solyc12g062470.2.1	485	236	0	0
Solyc06g050840.3.1	977	728	18	1.05663
Solyc10g009530.3.1	1365	1116	0	0
Solyc07g052480.3.1	3041	2792	293.455	4.49167
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	3	0.0884168
Solyc01g101080.2.1	666	417	33.0927	3.39139
Solyc06g011490.3.1	1249	1000	151	6.45296
Solyc09g020130.3.1	1655	1406	1961.64	59.6231
Solyc11g012600.2.1	1028	779	0	0
Solyc03g096645.1.1	4058	3809	952	10.6809
Solyc02g070420.2.1	1007	758	6	0.33827
Solyc01g090710.3.1	1946	1697	7	0.176278
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	65	1.88579
Solyc06g053950.2.1	645	396	1503	162.198
Solyc12g009050.2.1	2268	2019	8.41963	0.178213
Solyc09g015100.3.1	446	197	24	5.20627
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	12	0.902848
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	1	0.0517998
Solyc07g066275.1.1	1327	1078	619.895	24.5743
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	3.77793	0.0587516
Solyc07g014585.1.1	1067	818	0	0
Solyc08g059780.2.1	1452	1203	0	0
Solyc02g080590.3.1	821	572	2408	179.905
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	349	6.19114
Solyc04g081560.3.1	2712	2463	1	0.0173507
Solyc12g010740.2.1	949	700	611	37.3014
Solyc09g030420.3.1	357	108.019	6	2.37373
Solyc09g056430.3.1	1825	1576	47	1.27445
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	60	2.57957
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	21	4.6499
Solyc04g006990.3.1	1321	1072	7	0.279052
Solyc04g009900.3.1	1390	1141	35.9374	1.34599
Solyc02g021063.1.1	1655	1406	32.3	0.981746
Solyc04g072470.3.1	508	259	0	0
Solyc06g082020.3.1	489	240	0	0
Solyc11g072800.2.1	4144	3895	0	0
Solyc08g080110.3.1	2880	2631	76	1.23445
Solyc08g074680.2.1	5534	5285	403	3.25868
Solyc00g005850.2.1	566	317	0	0
Solyc12g009745.1.1	2898	2649	6.5	0.104861
Solyc10g008210.3.1	4197	3948	0	0
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	779	37.9594
Solyc12g097070.2.1	1320	1071	66	2.63352
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	735	20.5027
Solyc12g042120.2.1	508	259	1	0.164999
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	0	0
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	77	1.60126
Solyc06g071540.3.1	3375	3126	40	0.546831
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	49.6128	2.26516
Solyc01g106390.3.1	2020	1771	628	15.1538
Solyc09g007080.3.1	5868	5619	651.451	4.95455
Solyc11g066500.2.1	3576	3327	193	2.47906
Solyc01g102637.1.1	282	40.7328	1	1.04915
Solyc03g060510.3.1	1738	1489	69	1.98032
Solyc11g066460.1.1	651	402	181	19.2413
Solyc06g082800.3.1	1406	1157	802.458	29.6395
Solyc01g105290.3.1	1594	1345	1115	35.427
Solyc08g062965.1.1	528	279	0	0
Solyc03g058900.2.1	501	252	0	0
Solyc11g011542.1.1	477	228	39	7.3099
Solyc03g007860.1.1	558	309	235	32.5006
Solyc06g048620.3.1	4542	4293	50	0.497727
Solyc03g006490.3.1	1155	906	321	15.1411
Solyc11g017373.1.1	738	489	11	0.961315
Solyc09g060100.3.1	5908	5659	49	0.370031
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	234	4.12029
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	14	1.21603
Solyc09g092080.3.1	862	613	205.523	14.3279
Solyc05g055160.3.1	2243	1994	25914.6	555.395
Solyc06g053780.3.1	2021	1772	7	0.168817
Solyc07g055920.3.1	1156	907	5551.77	261.581
Solyc02g062040.3.1	1448	1199	519	18.4982
Solyc05g046390.3.1	754	505	4058	343.402
Solyc09g042300.2.1	2512	2263	3.06395	0.0578601
Solyc03g044600.2.1	1206	957	59.3874	2.65194
Solyc11g067270.1.1	1293	1044	0	0
Solyc09g083370.3.1	1089	840	265.267	13.4954
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	0	0
Solyc07g065280.3.1	693	444	2271	218.583
Solyc10g018885.1.1	357	108.019	64	25.3198
Solyc10g051050.2.1	2773	2524	7	0.11852
Solyc03g007680.3.1	1191	942	348	15.7874
Solyc03g115800.1.1	1281	1032	4	0.165639
Solyc05g005910.3.1	1815	1566	0	0
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	156.046	1.96366
Solyc12g098660.2.1	1485	1236	98	3.38836
Solyc04g057890.3.1	4289	4040	1861.81	19.6941
Solyc06g008960.3.1	4420	4171	675	6.91585
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	0	0
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	0	0
Solyc01g005610.3.1	1068	819	0	0
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	2	0.0767232
Solyc12g035860.1.1	315	67.1199	0	0
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	0	0
Solyc08g082330.3.1	484	235	1	0.18185
Solyc05g026050.3.1	1505	1256	2526	85.946
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	43	9.87955
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	133	1.915
Solyc12g009620.2.1	1820	1571	1104	30.0313
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	927.433	21.505
Solyc02g081700.1.1	747	498	1448	124.257
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	52.1916	0.376566
Solyc05g021090.3.1	1542	1293	0	0
Solyc06g082000.3.1	2271	2022	4	0.0845397
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	12.6131	2.80739
Solyc04g050550.2.1	2358	2109	25	0.506577
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	526.008	9.31573
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	445	4.67938
Solyc01g005730.3.1	3708	3459	154.583	1.90983
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	18	0.989995
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	1618	26.1615
Solyc12g008580.2.1	2991	2742	35	0.545484
Solyc08g014290.1.1	1188	939	578	26.3053
Solyc01g102970.3.1	2799	2550	143	2.3965
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	19	0.258011
Solyc06g072570.3.1	1211	962	323	14.3486
Solyc01g109070.2.1	616	367	417	48.557
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	884.577	23.2486
Solyc08g061450.2.1	1512	1263	32	1.08275
Solyc10g055740.2.1	1711	1462	34	0.993833
Solyc01g086900.3.1	3177	2928	272	3.9699
Solyc11g007120.2.1	1251	1002	1018	43.4172
Solyc01g104448.1.1	516	267	4.32051	0.691522
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	492	7.15641
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	1893	31.8994
Solyc05g051840.1.1	1134	885	514	24.82
Solyc02g084550.3.1	1100	851	1123	56.3939
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	4	0.0797663
Solyc10g055650.2.1	3037	2788	851	13.0442
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	0	0
Solyc05g009050.3.1	4077	3828	7	0.0781462
Solyc04g054730.3.1	2506	2257	98	1.85557
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	383	6.54697
Solyc03g112200.1.1	756	507	168	14.1606
Solyc02g083630.3.1	2225	1976	12	0.259523
Solyc02g092810.3.1	868	619	86	5.93731
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	240	34.3022
Solyc09g063140.3.1	2272	2023	529.845	11.1927
Solyc01g060210.3.1	456	207	1	0.206448
Solyc02g069515.1.1	1210	961	11	0.48916
Solyc02g070210.3.1	1637	1388	0	0
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	499	57.9475
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	5026	189.071
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	847	22.5102
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	138	2.37703
Solyc12g006870.2.1	1232	983	1187	51.6035
Solyc07g008350.3.1	1670	1421	1458	43.8475
Solyc08g068640.3.1	5247	4998	367.083	3.1387
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	4364.72	133.328
Solyc12g087870.2.1	1737	1488	2	0.0574393
Solyc03g058213.1.1	309	61.7147	0	0
Solyc02g079280.3.1	1274	1025	15	0.625387
Solyc08g008630.3.1	1303	1054	142	5.75744
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	4982	89.2683
Solyc09g091510.3.1	1452	1203	10119	359.463
Solyc04g016177.1.1	1251	1002	1	0.0426495
Solyc03g120050.3.1	1594	1345	25.1665	0.799616
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	13	0.118278
Solyc05g013560.3.1	448	199	7	1.50323
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	379	15.3231
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	135	4.93516
Solyc11g071423.1.1	2259	2010	5	0.106305
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	1.76202	0.161934
Solyc02g005115.1.1	550	301	7.00983	0.995229
Solyc02g086660.3.1	3546	3297	645.567	8.36766
Solyc04g070987.1.1	535	286	3.12831	0.46744
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	65	1.95755
Solyc02g065360.3.1	2862	2613	210	3.43448
Solyc01g020570.2.1	1065	816	0	0
Solyc02g076790.3.1	1037	788	446	24.1875
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	3568	258.437
Solyc05g047540.3.1	4664	4415	25.3857	0.24572
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	138	4.2984
Solyc03g044420.2.1	1271	1022	70	2.92704
Solyc06g072135.1.1	1409	1160	144	5.30501
Solyc04g054760.3.1	876	627	227	15.4718
Solyc05g014177.1.1	448	199	0	0
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	464.745	33.0462
Solyc09g020190.3.1	2061	1812	3368	79.432
Solyc11g008340.2.1	3580	3331	710	9.10889
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	2976.19	28.1636
Solyc03g112770.3.1	871	622	758	52.0787
Solyc04g054430.2.1	1054	805	4441	235.758
Solyc10g052660.2.1	600	351	2425.5	295.309
Solyc04g083160.2.1	2894	2645	2	0.0323137
Solyc02g088510.3.1	1452	1203	153	5.4351
Solyc02g086920.2.1	2778	2529	2	0.0337958
Solyc04g039830.2.1	636	387	0	0
Solyc08g062387.1.1	405	156	0	0
Solyc03g117720.3.1	1465	1216	39	1.37061
Solyc04g074165.1.1	420	171	4	0.999645
Solyc07g063080.3.1	2851	2602	1	0.0164238
Solyc11g062195.1.1	489	240	0	0
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	3.2584	1.03146
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	1894	107.063
Solyc03g007825.1.1	885	636	27.8468	1.87111
Solyc03g031655.1.1	882	633	1	0.0675115
Solyc09g066400.2.1	1555	1306	0	0
Solyc01g091800.3.1	1494	1245	149	5.11445
Solyc06g054690.3.1	2403	2154	1191	23.6291
Solyc12g056673.1.1	810	561	0	0
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	444.429	2.55277
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	602	8.58977
Solyc01g109550.2.1	978	729	4	0.234485
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	538.525	8.42686
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	1	0.0189595
Solyc09g011040.1.1	1290	1041	143	5.87039
Solyc01g080080.3.1	1806	1557	616	16.9073
Solyc10g081420.2.1	6066	5817	52.4218	0.385119
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	1182.54	26.8379
Solyc06g069570.3.1	1494	1245	3339.26	114.621
Solyc01g104590.3.1	2202	1953	14477	316.78
Solyc02g067510.3.1	922	673	15	0.952485
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	956	23.1208
Solyc07g032745.1.1	1125	876	1.28848	0.0628571
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	3	0.0793835
Solyc03g121770.2.1	2064	1815	3	0.070636
Solyc09g072870.3.1	1463	1214	7388.14	260.075
Solyc03g063690.1.1	1791	1542	43	1.1917
Solyc11g067200.2.1	4337	4088	981	10.2551
Solyc09g055900.3.1	1694	1445	30	0.887228
Solyc01g105230.3.1	7135	6886	299.879	1.86106
Solyc03g120475.1.1	919	670	86	5.48536
Solyc08g007950.3.1	3366	3117	45	0.616961
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	2	0.143165
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	1	0.0194161
Solyc09g007320.3.1	2220	1971	290.425	6.29694
Solyc05g012550.3.1	1211	962	1.00312	0.0445613
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	4	0.080442
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	719.479	17.1101
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	24	0.205662
Solyc06g076910.2.1	6763	6514	7.19302	0.0471895
Solyc12g013870.2.1	1226	977	331	14.4782
Solyc02g081570.3.1	2085	1836	5.24196	0.122012
Solyc07g005740.1.1	1431	1182	17	0.614629
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	1244	32.7959
Solyc03g118660.3.1	1672	1423	518	15.5563
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	1	0.0556443
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	129	3.84703
Solyc05g006323.1.1	1341	1092	222	8.68785
Solyc01g100590.3.1	1474	1225	1221	42.5953
Solyc11g068810.2.1	709	460	488	45.3361
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	6604	839.942
Solyc02g069730.3.1	1243	994	5.00019	0.214972
Solyc09g055235.1.1	561	312	0	0
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	1	0.0132593
Solyc06g073100.3.1	1203	954	0	0
Solyc10g080045.1.1	1790	1541	190	5.26905
Solyc06g060970.2.1	6163	5914	21.8137	0.157627
Solyc06g066470.3.1	240	21.2959	1	2.00672
Solyc03g025340.1.1	1050	801	8223	438.712
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	153	11.2537
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	1	0.33916
Solyc03g082975.1.1	456	207	75.7759	15.6438
Solyc12g089293.1.1	768	519	0	0
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	239	9.25985
Solyc05g014980.3.1	1193	944	323	14.6222
Solyc04g024340.3.1	972	723	602	35.5828
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	936	9.98248
Solyc12g099420.2.1	2427	2178	70	1.37348
Solyc02g030185.1.1	1050	801	0	0
Solyc11g012840.2.1	1311	1062	1296.44	52.1688
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	2290	62.813
Solyc02g083130.3.1	1482	1233	86	2.98069
Solyc03g025860.3.1	1991	1742	6.17738	0.151544
Solyc04g005030.3.1	2062	1813	894	21.0728
Solyc01g073940.3.1	2300	2051	653	13.606
Solyc08g062700.3.1	2066	1817	171	4.02182
Solyc06g084170.3.1	406	157	211.922	57.6844
Solyc11g050810.1.1	720	471	1	0.0907321
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	520.042	96.6255
Solyc06g008150.3.1	2569	2320	150	2.76303
Solyc09g075560.1.1	1104	855	59	2.94895
Solyc01g103945.1.1	303	56.5345	1	0.755907
