target_id	length	eff_length	est_counts	tpm
Solyc09g031543.1.1	4368	4119	145	1.59038
Solyc08g067670.3.1	656	407	7	0.777013
Solyc10g084180.2.1	3498	3249	1342	18.6607
Solyc07g041510.2.1	3769	3520	870	11.1661
Solyc03g118770.3.1	1385	1136	2	0.0795383
Solyc07g024015.1.1	8967	8718	1.15296	0.00597477
Solyc07g009360.2.1	363	114.009	5	1.98132
Solyc03g082950.3.1	878	629	0	0
Solyc11g022440.2.1	258	27.8014	0	0
Solyc03g019970.3.1	1779	1530	0	0
Solyc01g006790.2.1	731	482	1	0.0937297
Solyc05g018220.2.1	558	309	5	0.731031
Solyc01g107220.2.1	1167	918	0	0
Solyc05g051340.2.1	2629	2380	260	4.93538
Solyc09g075840.3.1	328	79.3918	0	0
Solyc03g058370.2.1	1017	768	3	0.176476
Solyc05g007250.3.1	1074	825	3223.87	176.542
Solyc04g048980.3.1	553	304	0	0
Solyc01g011091.1.1	8096	7847	409.498	2.35761
Solyc04g051680.3.1	2052	1803	0	0
Solyc04g082200.2.1	1157	908	35004	1741.63
Solyc11g044632.1.1	686	437	0	0
Solyc06g007430.2.1	2112	1863	1467	35.5747
Solyc08g036560.2.1	741	492	184	16.8957
Solyc01g090340.2.1	988	739	0	0
Solyc08g076720.3.1	4114	3865	205	2.39623
Solyc02g068930.3.1	1005	756	297	17.7484
Solyc01g095170.2.1	922	673	55	3.69209
Solyc07g018400.3.1	174	10.1452	0	0
Solyc07g006300.3.1	2508	2259	66	1.31993
Solyc09g072910.2.1	1314	1065	0	0
Solyc08g075320.3.1	2532	2283	21.0346	0.416248
Solyc03g044273.1.1	5441	5192	35	0.304549
Solyc09g005730.3.1	735	486	172	15.9888
Solyc04g079830.2.1	2469	2220	29	0.59016
Solyc07g041820.2.1	3138	2889	0	0
Solyc01g044510.2.1	547	298	0	0
Solyc03g071853.1.1	894	645	0	0
Solyc01g095070.3.1	869	620	678	49.404
Solyc06g007890.3.1	568	319	0	0
Solyc09g055610.2.1	105	6.29398	0	0
Solyc04g009590.3.1	568	319	0	0
Solyc02g077240.3.1	2165	1916	6582	155.198
Solyc03g083100.3.1	1862	1613	108	3.02492
Solyc08g006645.1.1	406	157	0	0
Solyc04g007825.1.1	1329	1080	0	0
Solyc03g044060.3.1	3067	2818	390	6.25242
Solyc06g008980.3.1	1496	1247	0	0
Solyc10g050757.1.1	1464	1215	0	0
Solyc01g094710.2.1	359	110.015	1	0.41065
Solyc05g017830.2.1	232	19.08	0	0
Solyc11g027940.2.1	462	213	0	0
Solyc03g034130.3.1	840	591	0	0
Solyc04g011990.2.1	3364	3115	9.10108	0.131996
Solyc07g017560.3.1	2822	2573	0	0
Solyc01g005380.2.1	1818	1569	368.517	10.6111
Solyc12g005820.2.1	826	577	3	0.234893
Solyc03g116170.3.1	1234	985	783	35.9129
Solyc04g016010.3.1	2019	1770	79.053	2.01776
Solyc12g098590.2.1	2992	2743	17.448	0.287372
Solyc03g082575.1.1	2097	1848	1743.49	42.6229
Solyc09g020070.2.1	1401	1152	2	0.0784336
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	19	0.597756
Solyc01g014537.1.1	654	405	2	0.2231
Solyc03g098750.3.1	1586	1337	650	21.9637
Solyc06g054230.3.1	1995	1746	0	0
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	5.43093	0.312159
Solyc03g034165.1.1	1203	954	16.7663	0.793985
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	0	0
Solyc11g008140.2.1	1826	1577	14	0.401071
Solyc02g062930.3.1	1567	1318	1015	34.7917
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	3615	236.692
Solyc12g096860.2.1	2683	2434	7	0.129928
Solyc02g063040.3.1	1276	1027	333	14.6487
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	4981.3	443.873
Solyc06g054620.3.1	855	606	108	8.05148
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	36.978	0.732069
Solyc01g014107.1.1	766	517	31	2.70892
Solyc06g052140.2.1	885	636	46.6059	3.31061
Solyc05g052990.3.1	658	409	84	9.27856
Solyc06g033810.2.1	609	360	53.3941	6.70063
Solyc01g009690.2.1	2586	2337	193.537	3.74136
Solyc02g078420.2.1	309	61.7147	1	0.732041
Solyc07g041240.2.1	468	219	9	1.85662
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	424	7.5683
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	8072	501.616
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	245	22.6351
Solyc11g072410.2.1	2582	2333	1255.46	24.3116
Solyc06g008100.3.1	663	414	4	0.4365
Solyc09g083445.1.1	618	369	0	0
Solyc06g064740.3.1	358	109.017	46.7574	19.3767
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	7	0.126296
Solyc10g008330.3.1	689	440	0	0
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	5	4.80465
Solyc01g111080.3.1	23222	22973	6533.99	12.8495
Solyc04g071540.3.1	3007	2758	1084	17.7566
Solyc12g062470.2.1	485	236	1	0.191431
Solyc06g050840.3.1	977	728	0	0
Solyc10g009530.3.1	1365	1116	0	0
Solyc07g052480.3.1	3041	2792	744.495	12.0468
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	2	0.0623141
Solyc01g101080.2.1	666	417	32.2328	3.4921
Solyc06g011490.3.1	1249	1000	326	14.7279
Solyc09g020130.3.1	1655	1406	3847.72	123.635
Solyc11g012600.2.1	1028	779	1	0.0579945
Solyc03g096645.1.1	4058	3809	947	11.2322
Solyc02g070420.2.1	1007	758	4	0.238405
Solyc01g090710.3.1	1946	1697	3	0.0798664
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	113	3.46577
Solyc06g053950.2.1	645	396	2500	285.213
Solyc12g009050.2.1	2268	2019	55	1.2307
Solyc09g015100.3.1	446	197	86	19.7223
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	10	0.795383
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	8	0.438087
Solyc07g066275.1.1	1327	1078	643.499	26.9683
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	1	0.0164402
Solyc07g014585.1.1	1067	818	0	0
Solyc08g059780.2.1	1452	1203	0	0
Solyc02g080590.3.1	821	572	1979	156.305
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	672	12.6025
Solyc04g081560.3.1	2712	2463	0	0
Solyc12g010740.2.1	949	700	770	49.6955
Solyc09g030420.3.1	357	108.019	2	0.836474
Solyc09g056430.3.1	1825	1576	34	0.974647
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	30	1.36351
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	21	4.91571
Solyc04g006990.3.1	1321	1072	40	1.68574
Solyc04g009900.3.1	1390	1141	105.989	4.19662
Solyc02g021063.1.1	1655	1406	74.1	2.38099
Solyc04g072470.3.1	508	259	0	0
Solyc06g082020.3.1	489	240	0	0
Solyc11g072800.2.1	4144	3895	2	0.0231978
Solyc08g080110.3.1	2880	2631	870	14.939
Solyc08g074680.2.1	5534	5285	0	0
Solyc00g005850.2.1	566	317	0	0
Solyc12g009745.1.1	2898	2649	9	0.153492
Solyc10g008210.3.1	4197	3948	1	0.0114432
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	872	44.9202
Solyc12g097070.2.1	1320	1071	92	3.88081
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	979	28.8701
Solyc12g042120.2.1	508	259	1	0.174431
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	0	0
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	276	6.06767
Solyc06g071540.3.1	3375	3126	17	0.245688
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	1.25545e-05	6.05968e-07
Solyc01g106390.3.1	2020	1771	1255	32.0147
Solyc09g007080.3.1	5868	5619	855.502	6.87839
Solyc11g066500.2.1	3576	3327	1008	13.6878
Solyc01g102637.1.1	282	40.7328	2	2.21825
Solyc03g060510.3.1	1738	1489	65	1.97216
Solyc11g066460.1.1	651	402	229	25.7356
Solyc06g082800.3.1	1406	1157	1033.46	40.3539
Solyc01g105290.3.1	1594	1345	514	17.2649
Solyc08g062965.1.1	528	279	0	0
Solyc03g058900.2.1	501	252	0	0
Solyc11g011542.1.1	477	228	44	8.71851
Solyc03g007860.1.1	558	309	301	44.0081
Solyc06g048620.3.1	4542	4293	30	0.315707
Solyc03g006490.3.1	1155	906	216	10.7709
Solyc11g017373.1.1	738	489	15	1.38582
Solyc09g060100.3.1	5908	5659	35	0.279417
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	286	5.32379
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	92	8.44787
Solyc09g092080.3.1	862	613	287.685	21.2022
Solyc05g055160.3.1	2243	1994	28953.9	656.004
Solyc06g053780.3.1	2021	1772	12	0.305944
Solyc07g055920.3.1	1156	907	6647.9	331.132
Solyc02g062040.3.1	1448	1199	438	16.5036
Solyc05g046390.3.1	754	505	2765	247.359
Solyc09g042300.2.1	2512	2263	10.6914	0.213439
Solyc03g044600.2.1	1206	957	170.763	8.06133
Solyc11g067270.1.1	1293	1044	0	0
Solyc09g083370.3.1	1089	840	209.958	11.2922
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	1	0.83597
Solyc07g065280.3.1	693	444	1474	149.982
Solyc10g018885.1.1	357	108.019	81	33.8772
Solyc10g051050.2.1	2773	2524	12.9162	0.23119
Solyc03g007680.3.1	1191	942	554	26.5695
Solyc03g115800.1.1	1281	1032	15	0.656653
Solyc05g005910.3.1	1815	1566	32.0377	0.924261
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	367.922	4.89454
Solyc12g098660.2.1	1485	1236	88	3.21654
Solyc04g057890.3.1	4289	4040	2977.24	33.2933
Solyc06g008960.3.1	4420	4171	1266	13.7125
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	26	2.99648
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	3	0.0460527
Solyc01g005610.3.1	1068	819	0	0
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	0	0
Solyc12g035860.1.1	315	67.1199	0	0
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	6.60874	0.700863
Solyc08g082330.3.1	484	235	1	0.192246
Solyc05g026050.3.1	1505	1256	2131	76.6511
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	92	22.346
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	630.942	9.60395
Solyc12g009620.2.1	1820	1571	1111	31.9494
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	1798.23	44.0803
Solyc02g081700.1.1	747	498	2075	188.241
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	629.761	4.80351
Solyc05g021090.3.1	1542	1293	0	0
Solyc06g082000.3.1	2271	2022	16	0.35749
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	4.64534	1.09305
Solyc04g050550.2.1	2358	2109	160	3.42742
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	769	14.3977
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	583	6.48096
Solyc01g005730.3.1	3708	3459	374.497	4.89127
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	15	0.872157
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	1601	27.3665
Solyc12g008580.2.1	2991	2742	33	0.543715
Solyc08g014290.1.1	1188	939	448	21.5544
Solyc01g102970.3.1	2799	2550	451	7.99026
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	68	0.976195
Solyc06g072570.3.1	1211	962	186	8.73499
Solyc01g109070.2.1	616	367	345	42.4695
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	916.5	25.4646
Solyc08g061450.2.1	1512	1263	44	1.57389
Solyc10g055740.2.1	1711	1462	14	0.432619
Solyc01g086900.3.1	3177	2928	472	7.28275
Solyc11g007120.2.1	1251	1002	1132	51.0391
Solyc01g104448.1.1	516	267	2.24232	0.379412
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	1034	15.8999
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	2568	45.7478
Solyc05g051840.1.1	1134	885	483	24.6563
Solyc02g084550.3.1	1100	851	910	48.3099
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	0	0
Solyc10g055650.2.1	3037	2788	1022	16.5608
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	0	0
Solyc05g009050.3.1	4077	3828	53.4449	0.630753
Solyc04g054730.3.1	2506	2257	43	0.860719
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	340	6.14417
Solyc03g112200.1.1	756	507	274	24.4156
Solyc02g083630.3.1	2225	1976	24	0.548717
Solyc02g092810.3.1	868	619	140	10.2179
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	109	16.4695
Solyc09g063140.3.1	2272	2023	479.492	10.708
Solyc01g060210.3.1	456	207	2	0.4365
Solyc02g069515.1.1	1210	961	34	1.59838
Solyc02g070210.3.1	1637	1388	1	0.0325488
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	78	9.57572
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	7089	281.923
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	1136	31.9166
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	616	11.217
Solyc12g006870.2.1	1232	983	1216	55.8862
Solyc07g008350.3.1	1670	1421	1257	39.9637
Solyc08g068640.3.1	5247	4998	190.052	1.71791
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	6119	197.6
Solyc12g087870.2.1	1737	1488	6	0.182168
Solyc03g058213.1.1	309	61.7147	0	0
Solyc02g079280.3.1	1274	1025	3	0.132228
Solyc08g008630.3.1	1303	1054	50	2.14316
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	9720	184.121
Solyc09g091510.3.1	1452	1203	3436	129.036
Solyc04g016177.1.1	1251	1002	6	0.270525
Solyc03g120050.3.1	1594	1345	65.7931	2.20995
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	25	0.240461
Solyc05g013560.3.1	448	199	2	0.454048
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	151	6.45396
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	208	8.03847
Solyc11g071423.1.1	2259	2010	25.9337	0.5829
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	2.66994	0.400738
Solyc02g086660.3.1	3546	3297	694	9.50966
Solyc04g070987.1.1	535	286	0	0
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	57	1.81475
Solyc02g065360.3.1	2862	2613	302	5.22146
Solyc01g020570.2.1	1065	816	2.0912	0.115779
Solyc02g076790.3.1	1037	788	508	29.1247
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	2409	184.463
Solyc05g047540.3.1	4664	4415	78.5216	0.803495
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	311	10.2407
Solyc03g044420.2.1	1271	1022	53	2.34288
Solyc06g072135.1.1	1409	1160	212	8.25662
Solyc04g054760.3.1	876	627	264	19.0222
Solyc05g014177.1.1	448	199	0	0
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	331.646	24.9301
Solyc09g020190.3.1	2061	1812	2572	64.1265
Solyc11g008340.2.1	3580	3331	1552	21.0495
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	3954.3	39.5586
Solyc03g112770.3.1	871	622	677	49.1726
Solyc04g054430.2.1	1054	805	3463	194.348
Solyc10g052660.2.1	600	351	2268.25	291.95
Solyc04g083160.2.1	2894	2645	7	0.119563
Solyc02g088510.3.1	1452	1203	291	10.9283
Solyc02g086920.2.1	2778	2529	0	0
Solyc04g039830.2.1	636	387	3	0.350215
Solyc08g062387.1.1	405	156	0	0
Solyc03g117720.3.1	1465	1216	10	0.371527
Solyc04g074165.1.1	420	171	10	2.64197
Solyc07g063080.3.1	2851	2602	2	0.0347254
Solyc11g062195.1.1	489	240	1	0.188241
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	3.25122	1.08802
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	2315	138.342
Solyc03g007825.1.1	885	636	21.5291	1.52931
Solyc03g031655.1.1	882	633	1.8058	0.128882
Solyc09g066400.2.1	1555	1306	0	0
Solyc01g091800.3.1	1494	1245	225	8.16465
Solyc06g054690.3.1	2403	2154	757	15.8772
Solyc12g056673.1.1	810	561	0	0
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	556.786	3.38096
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	687	10.363
Solyc01g109550.2.1	978	729	1	0.0619722
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	2214.56	36.6345
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	0	0
Solyc09g011040.1.1	1290	1041	361	15.6668
Solyc01g080080.3.1	1806	1557	568	16.481
Solyc10g081420.2.1	6066	5817	50.4308	0.391671
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	4009.66	96.2014
Solyc06g069570.3.1	1494	1245	1654.06	60.0213
Solyc01g104590.3.1	2202	1953	18550	429.108
Solyc02g067510.3.1	922	673	0	0
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	1494	38.1978
Solyc07g032745.1.1	1125	876	0	0
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	5	0.139869
Solyc03g121770.2.1	2064	1815	1	0.0248913
Solyc09g072870.3.1	1463	1214	6042.34	224.859
Solyc03g063690.1.1	1791	1542	86	2.51964
Solyc11g067200.2.1	4337	4088	1716	18.964
Solyc09g055900.3.1	1694	1445	53	1.65704
Solyc01g105230.3.1	7135	6886	1499.42	9.83741
Solyc03g120475.1.1	919	670	56	3.77605
Solyc08g007950.3.1	3366	3117	513	7.43541
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	2	0.151349
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	0	0
Solyc09g007320.3.1	2220	1971	876.182	20.0832
Solyc05g012550.3.1	1211	962	6.07701	0.28539
Solyc06g073033.1.1	438	189	1	0.239036
Solyc02g090135.1.1	2374	2125	94	1.99845
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	983.196	24.7182
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	116	1.05086
Solyc06g076910.2.1	6763	6514	43.1581	0.299322
Solyc12g013870.2.1	1226	977	599	27.6985
Solyc02g081570.3.1	2085	1836	2.02168	0.0497466
Solyc07g005740.1.1	1431	1182	60	2.29329
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	1198	33.3886
Solyc03g118660.3.1	1672	1423	607	19.2712
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	0	0
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	101	3.18419
Solyc05g006323.1.1	1341	1092	352	14.5628
Solyc01g100590.3.1	1474	1225	881	32.4911
Solyc11g068810.2.1	709	460	418	41.0528
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	9460	1271.97
Solyc02g069730.3.1	1243	994	2	0.0909009
Solyc09g055235.1.1	561	312	1	0.1448
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	2	0.0280346
Solyc06g073100.3.1	1203	954	0	0
Solyc10g080045.1.1	1790	1541	356	10.4369
Solyc06g060970.2.1	6163	5914	48.3498	0.369349
Solyc06g066470.3.1	240	21.2959	14	29.7
Solyc03g025340.1.1	1050	801	4902	276.481
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	37	2.87707
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	0	0
Solyc03g082975.1.1	456	207	119.755	26.1366
Solyc12g089293.1.1	768	519	0	0
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	437	17.8991
Solyc05g014980.3.1	1193	944	436	20.866
Solyc04g024340.3.1	972	723	622	38.8666
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	934	10.5306
Solyc12g099420.2.1	2427	2178	195	4.04484
Solyc02g030185.1.1	1050	801	1.09708	0.0618772
Solyc11g012840.2.1	1311	1062	1340.07	57.0069
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	6685	193.847
Solyc02g083130.3.1	1482	1233	141	5.16631
Solyc03g025860.3.1	1991	1742	10.0288	0.26009
Solyc04g005030.3.1	2062	1813	1562	38.9231
Solyc01g073940.3.1	2300	2051	584	12.8639
Solyc08g062700.3.1	2066	1817	716	17.8026
Solyc06g084170.3.1	406	157	44.6073	12.836
Solyc11g050810.1.1	720	471	0	0
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	427.981	84.0661
Solyc06g008150.3.1	2569	2320	324	6.3093
Solyc09g075560.1.1	1104	855	41	2.16642
