target_id	length	eff_length	est_counts	tpm
Solyc08g008630.3.1	1303	1054	1355	60.2778
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	17503	344.098
Solyc09g091510.3.1	1452	1203	159	6.19712
Solyc04g016177.1.1	1251	1002	13.0537	0.610833
Solyc03g120050.3.1	1594	1345	130.962	4.56544
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	77	0.76865
Solyc05g013560.3.1	448	199	0	0
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	0	0
Solyc05g025810.3.1	1306	1057	1486	65.9177
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	473	18.9716
Solyc11g071423.1.1	2259	2010	88.5153	2.06481
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	30.471	4.74655
Solyc02g086660.3.1	3546	3297	899.438	12.7912
Solyc04g070987.1.1	535	286	2.79304	0.457899
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	152.13	5.02679
Solyc02g065360.3.1	2862	2613	798	14.3193
Solyc01g020570.2.1	1065	816	2.19085	0.125887
Solyc02g076790.3.1	1037	788	860	51.1718
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	3140	249.538
Solyc05g047540.3.1	4664	4415	213.239	2.26461
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	149	5.09203
Solyc03g044420.2.1	1271	1022	113	5.18425
Solyc06g072135.1.1	1409	1160	159	6.42684
Solyc04g054760.3.1	876	627	80	5.98247
Solyc05g014177.1.1	448	199	1	0.235616
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	0	0
Solyc03g063290.3.1	850	601	337.213	26.3081
Solyc09g020190.3.1	2061	1812	6170	159.656
Solyc11g008340.2.1	3580	3331	2187	30.7845
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	4744.12	49.2561
Solyc03g112770.3.1	871	622	417	31.4343
Solyc04g054430.2.1	1054	805	1411	82.1844
Solyc10g052660.2.1	600	351	752	100.454
Solyc04g083160.2.1	2894	2645	3	0.0531807
Solyc02g088510.3.1	1452	1203	1099.91	42.8696
Solyc02g086920.2.1	2778	2529	1	0.01854
Solyc04g039830.2.1	636	387	5	0.605783
Solyc08g062387.1.1	405	156	1	0.300562
Solyc03g117720.3.1	1465	1216	47	1.81227
Solyc04g074165.1.1	420	171	12	3.29036
Solyc07g063080.3.1	2851	2602	11	0.198218
Solyc11g062195.1.1	489	240	2	0.39073
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	0	0
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	689	42.7323
Solyc03g007825.1.1	885	636	59.6972	4.40104
Solyc03g031655.1.1	882	633	7.91228	0.586079
Solyc09g066400.2.1	1555	1306	3.97785e-07	1.42812e-08
Solyc01g091800.3.1	1494	1245	96	3.61543
Solyc06g054690.3.1	2403	2154	886	19.2862
Solyc12g056673.1.1	810	561	0	0
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	839.482	5.2905
Solyc12g006750.1.1	252	25.369	0	0
Solyc03g122240.3.1	3244	2995	539	8.43821
Solyc01g109550.2.1	978	729	6	0.385907
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	2166.85	37.2019
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	0	0
Solyc09g011040.1.1	1290	1041	21	0.94586
Solyc01g080080.3.1	1806	1557	797	24.0009
Solyc10g081420.2.1	6066	5817	149.625	1.20604
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	477.113	11.8804
Solyc06g069570.3.1	1494	1245	788.132	29.6817
Solyc01g104590.3.1	2202	1953	30978	743.72
Solyc02g067510.3.1	922	673	2	0.139339
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	1	0.248083
Solyc12g038970.2.1	2016	1767	3513	93.218
Solyc07g032745.1.1	1125	876	7	0.374673
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	15	0.435489
Solyc03g121770.2.1	2064	1815	1	0.0258334
Solyc09g072870.3.1	1463	1214	7488.56	289.226
Solyc03g063690.1.1	1791	1542	111	3.37518
Solyc11g067200.2.1	4337	4088	2597	29.7865
Solyc09g055900.3.1	1694	1445	79	2.56341
Solyc01g105230.3.1	7135	6886	550.783	3.75035
Solyc03g120475.1.1	919	670	71	4.96869
Solyc08g007950.3.1	3366	3117	469	7.05496
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	11	0.863926
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	38	0.80951
Solyc09g007320.3.1	2220	1971	4230.1	100.629
Solyc05g012550.3.1	1211	962	14.2716	0.695594
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	328	7.23725
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	532.858	13.9034
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	340	3.19667
Solyc06g076910.2.1	6763	6514	103.58	0.745563
Solyc12g013870.2.1	1226	977	587	28.171
Solyc02g081570.3.1	2085	1836	3.0883	0.0788689
Solyc07g005740.1.1	1431	1182	87	3.45112
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	603	17.4419
Solyc03g118660.3.1	1672	1423	844	27.8097
Solyc05g009890.1.1	1362	1113	1	0.0421273
Solyc02g030220.1.1	1017	768	0	0
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	111	3.63191
Solyc05g006323.1.1	1341	1092	916	39.3307
Solyc01g100590.3.1	1474	1225	1339	51.2511
Solyc11g068810.2.1	709	460	441	44.951
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	16440	2294.15
Solyc02g069730.3.1	1243	994	1	0.0471707
Solyc09g055235.1.1	561	312	0	0
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	3	0.0436435
Solyc06g073100.3.1	1203	954	1	0.0491485
Solyc10g080045.1.1	1790	1541	103	3.13396
Solyc06g060970.2.1	6163	5914	47.1949	0.374172
Solyc06g066470.3.1	240	21.2959	25	55.043
Solyc03g025340.1.1	1050	801	2166	126.79
Solyc02g091570.1.1	1125	876	2	0.107049
Solyc03g118120.3.1	830	581	294	23.7263
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	0	0
Solyc03g082975.1.1	456	207	0	0
Solyc12g089293.1.1	768	519	1	0.0903423
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	487	20.702
Solyc05g014980.3.1	1193	944	441	21.9041
Solyc04g024340.3.1	972	723	644	41.7644
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	744	8.70587
Solyc12g099420.2.1	2427	2178	307	6.60905
Solyc02g030185.1.1	1050	801	1.66909	0.0977026
Solyc11g012840.2.1	1311	1062	672.607	29.6958
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	2766	83.2421
Solyc02g083130.3.1	1482	1233	152	5.78015
Solyc03g025860.3.1	1991	1742	50.7542	1.3661
Solyc04g005030.3.1	2062	1813	2147	55.5255
Solyc01g073940.3.1	2300	2051	228	5.21228
Solyc08g062700.3.1	2066	1817	2687	69.338
Solyc06g084170.3.1	406	157	55.8504	16.6796
Solyc11g050810.1.1	720	471	1	0.0995491
Solyc03g083385.1.1	372	123.003	0	0
