target_id	length	eff_length	est_counts	tpm
Solyc08g076720.3.1	4114	3865	241	2.72685
Solyc02g068930.3.1	1005	756	327	18.9156
Solyc01g095170.2.1	922	673	115	7.47268
Solyc07g018400.3.1	174	10.1452	0	0
Solyc07g006300.3.1	2508	2259	259	5.01392
Solyc09g072910.2.1	1314	1065	0	0
Solyc08g075320.3.1	2532	2283	22.0474	0.422324
Solyc03g044273.1.1	5441	5192	21.2369	0.178875
Solyc09g005730.3.1	735	486	258	23.2155
Solyc04g079830.2.1	2469	2220	32	0.630363
Solyc07g041820.2.1	3138	2889	0	0
Solyc01g044510.2.1	547	298	0	0
Solyc03g071853.1.1	894	645	0	0
Solyc01g095070.3.1	869	620	422	29.7656
Solyc06g007890.3.1	568	319	0	0
Solyc09g055610.2.1	105	6.29398	0	0
Solyc04g009590.3.1	568	319	0	0
Solyc02g077240.3.1	2165	1916	4699	107.252
Solyc03g083100.3.1	1862	1613	61	1.65382
Solyc08g006645.1.1	406	157	0	0
Solyc04g007825.1.1	1329	1080	0	0
Solyc03g044060.3.1	3067	2818	419	6.5023
Solyc06g008980.3.1	1496	1247	1	0.0350693
Solyc10g050757.1.1	1464	1215	0	0
Solyc01g094710.2.1	359	110.015	0	0
Solyc05g017830.2.1	232	19.08	0	0
Solyc11g027940.2.1	462	213	0	0
Solyc03g034130.3.1	840	591	0	0
Solyc04g011990.2.1	3364	3115	7.05574	0.0990554
Solyc07g017560.3.1	2822	2573	0	0
Solyc01g005380.2.1	1818	1569	279.635	7.79403
Solyc12g005820.2.1	826	577	5	0.378955
Solyc03g116170.3.1	1234	985	749	33.2536
Solyc04g016010.3.1	2019	1770	67.0931	1.65767
Solyc12g098590.2.1	2992	2743	37.3058	0.594764
Solyc03g082575.1.1	2097	1848	1544.67	36.5534
Solyc09g020070.2.1	1401	1152	2	0.0759226
Solyc07g017330.2.1	730	481	0	0
Solyc01g021700.2.1	1146	897	0	0
Solyc09g055550.3.1	1685	1436	17	0.517712
Solyc01g014537.1.1	654	405	1	0.107979
Solyc03g098750.3.1	1586	1337	527	17.2374
Solyc06g054230.3.1	1995	1746	0	0
Solyc09g010340.2.1	1272	1023	0	0
Solyc06g043140.3.1	1035	786	6.80915	0.378847
Solyc03g034165.1.1	1203	954	27	1.23768
Solyc01g012640.2.1	561	312	0	0
Solyc05g023660.2.1	1239	990	0	0
Solyc11g008140.2.1	1826	1577	3	0.0831923
Solyc02g062930.3.1	1567	1318	978	32.4502
Solyc08g066400.2.1	953	704	0	0
Solyc10g036690.2.1	93	5.90448	0	0
Solyc09g011710.3.1	939	690	5051	320.127
Solyc12g096860.2.1	2683	2434	5	0.0898345
Solyc02g063040.3.1	1276	1027	255	10.8583
Solyc06g076840.2.1	2830	2581	0	0
Solyc01g056940.2.1	756	507	4214.51	363.524
Solyc06g054620.3.1	855	606	99	7.14424
Solyc01g056270.2.1	701	452	0	0
Solyc01g020230.3.1	2531	2282	52.8257	1.01233
Solyc01g014107.1.1	766	517	11	0.930456
Solyc06g052140.2.1	885	636	33.0735	2.27414
Solyc05g052990.3.1	658	409	65	6.94998
Solyc06g033810.2.1	609	360	42.9265	5.21454
Solyc01g009690.2.1	2586	2337	233.099	4.36189
Solyc02g078420.2.1	309	61.7147	0	0
Solyc07g041240.2.1	468	219	10	1.99687
Solyc12g038770.2.1	729	480	0	0
Solyc06g052080.3.1	2780	2531	463	7.99986
Solyc11g020740.2.1	90	5.8148	0	0
Solyc01g014180.3.1	976	727	9566	575.426
Solyc12g038350.2.1	872	623	0	0
Solyc03g031650.3.1	738	489	298	26.6502
Solyc11g072410.2.1	2582	2333	1352.19	25.3464
Solyc06g008100.3.1	663	414	3	0.316894
Solyc09g083445.1.1	618	369	0	0
Solyc06g064740.3.1	358	109.017	64.4485	25.853
Solyc02g062260.2.1	226	17.6374	0	0
Solyc11g006650.2.1	2753	2504	3	0.0523939
Solyc10g008330.3.1	689	440	0	0
Solyc10g036640.2.1	240	21.2959	0	0
Solyc11g063580.2.1	291	47.0146	4	3.72067
Solyc01g111080.3.1	23222	22973	6686.7	12.7288
Solyc04g071540.3.1	3007	2758	851	13.4936
Solyc12g062470.2.1	485	236	1	0.185303
Solyc06g050840.3.1	977	728	0	0
Solyc10g009530.3.1	1365	1116	0	0
Solyc07g052480.3.1	3041	2792	502.246	7.86674
Solyc01g008410.2.1	2163	1914	0	0
Solyc11g072650.2.1	1699	1450	3	0.0904788
Solyc01g101080.2.1	666	417	27.9318	2.92925
Solyc06g011490.3.1	1249	1000	338	14.7812
Solyc09g020130.3.1	1655	1406	3275.61	101.883
Solyc11g012600.2.1	1028	779	3.23091	0.181377
Solyc03g096645.1.1	4058	3809	1064	12.2159
Solyc02g070420.2.1	1007	758	1	0.0576932
Solyc01g090710.3.1	1946	1697	1	0.0257698
Solyc05g013230.2.1	342	93.1033	0	0
Solyc11g028080.2.1	685	436	0	0
Solyc03g032030.3.1	1722	1473	147	4.36424
Solyc06g053950.2.1	645	396	2802	309.433
Solyc12g009050.2.1	2268	2019	51	1.10466
Solyc09g015100.3.1	446	197	25	5.54967
Solyc08g061740.2.1	261	29.1283	0	0
Solyc07g008020.3.1	817	568	5	0.38496
Solyc07g005470.3.1	2223	1974	0	0
Solyc12g042880.2.1	1074	825	19	1.00715
Solyc07g066275.1.1	1327	1078	658.479	26.7126
Solyc01g017410.2.1	501	252	0	0
Solyc02g014490.3.1	2997	2748	1	0.0159139
Solyc07g014585.1.1	1067	818	0	0
Solyc08g059780.2.1	1452	1203	0	0
Solyc02g080590.3.1	821	572	2394	183.03
Solyc01g066580.2.1	135	7.54488	0	0
Solyc02g089930.3.1	2658	2409	402	7.29765
Solyc04g081560.3.1	2712	2463	0	0
Solyc12g010740.2.1	949	700	645	40.2954
Solyc09g030420.3.1	357	108.019	3	1.21454
Solyc09g056430.3.1	1825	1576	35	0.971193
Solyc07g009280.3.1	518	269	0	0
Solyc07g032670.2.1	1243	994	24	1.05589
Solyc04g018000.2.1	1215	966	0	0
Solyc01g057490.3.1	442	193	16	3.6254
Solyc04g006990.3.1	1321	1072	15	0.611914
Solyc04g009900.3.1	1390	1141	53.4465	2.04846
Solyc02g021063.1.1	1655	1406	62.7	1.95019
Solyc04g072470.3.1	508	259	0	0
Solyc06g082020.3.1	489	240	1	0.182214
Solyc11g072800.2.1	4144	3895	4	0.0449103
Solyc08g080110.3.1	2880	2631	595	9.88985
Solyc08g074680.2.1	5534	5285	0	0
Solyc00g005850.2.1	566	317	0	0
Solyc12g009745.1.1	2898	2649	5.75849	0.0950649
Solyc10g008210.3.1	4197	3948	0	0
Solyc06g072480.1.1	516	267	0	0
Solyc09g057715.1.1	519	270	0	0
Solyc05g015710.3.1	1126	877	783	39.0441
Solyc12g097070.2.1	1320	1071	77	3.14409
Solyc12g019340.1.1	183	10.9998	0	0
Solyc05g006260.1.1	183	10.9998	0	0
Solyc01g067380.3.1	1781	1532	793	22.6364
Solyc12g042120.2.1	508	259	3	0.506542
Solyc07g006800.1.1	1362	1113	0	0
Solyc09g009280.1.1	885	636	0	0
Solyc06g005070.2.1	2155	1906	0	0
Solyc11g066760.2.1	2304	2055	198	4.21354
Solyc06g071540.3.1	3375	3126	7	0.0979271
Solyc09g065150.1.1	150	8.37643	0	0
Solyc10g081230.2.1	1185	936	0.000640264	2.99142e-05
Solyc01g106390.3.1	2020	1771	2588	63.9057
Solyc09g007080.3.1	5868	5619	859.229	6.68719
Solyc11g066500.2.1	3576	3327	807	10.6075
Solyc01g102637.1.1	282	40.7328	1	1.07362
Solyc03g060510.3.1	1738	1489	96	2.81949
Solyc11g066460.1.1	651	402	222	24.1502
Solyc06g082800.3.1	1406	1157	1049.46	39.6667
Solyc01g105290.3.1	1594	1345	629	20.4514
Solyc08g062965.1.1	528	279	0	0
Solyc03g058900.2.1	501	252	0	0
Solyc11g011542.1.1	477	228	50	9.59023
Solyc03g007860.1.1	558	309	318	45.0052
Solyc06g048620.3.1	4542	4293	49	0.499147
Solyc03g006490.3.1	1155	906	104	5.01994
Solyc11g017373.1.1	738	489	28	2.50405
Solyc09g060100.3.1	5908	5659	24	0.185466
Solyc03g006950.2.1	2238	1989	0	0
Solyc03g114300.3.1	2676	2427	314	5.65788
Solyc02g011755.1.1	321	72.7051	0	0
Solyc11g010105.1.1	741	492	57	5.06645
Solyc09g092080.3.1	862	613	271.83	19.3923
Solyc05g055160.3.1	2243	1994	33703.6	739.17
Solyc06g053780.3.1	2021	1772	5	0.123396
Solyc07g055920.3.1	1156	907	7263.93	350.234
Solyc02g062040.3.1	1448	1199	478	17.4342
Solyc05g046390.3.1	754	505	3069	265.766
Solyc09g042300.2.1	2512	2263	5.96561	0.115283
Solyc03g044600.2.1	1206	957	117.651	5.37621
Solyc11g067270.1.1	1293	1044	0	0
Solyc09g083370.3.1	1089	840	235.35	12.2526
Solyc09g018235.1.1	789	540	0	0
Solyc03g115845.1.1	300	54.0423	5	4.04604
Solyc07g065280.3.1	693	444	1495	147.249
Solyc10g018885.1.1	357	108.019	71	28.7442
Solyc10g051050.2.1	2773	2524	23	0.398504
Solyc03g007680.3.1	1191	942	506	23.4906
Solyc03g115800.1.1	1281	1032	17	0.720382
Solyc05g005910.3.1	1815	1566	18	0.50266
Solyc07g032300.1.1	213	15.0421	0	0
Solyc01g091860.3.1	3645	3396	309.887	3.99052
Solyc12g098660.2.1	1485	1236	88	3.11356
Solyc04g057890.3.1	4289	4040	3135.63	33.942
Solyc06g008960.3.1	4420	4171	1184	12.4138
Solyc02g030520.1.1	69	5.25923	0	0
Solyc10g044967.1.1	720	471	0	0
Solyc07g026705.1.1	641	392	12	1.33872
Solyc07g039384.1.1	453	204	0	0
Solyc08g005440.3.1	3192	2943	6	0.0891568
Solyc01g005610.3.1	1068	819	0	0
Solyc04g050345.1.1	390	141	0	0
Solyc10g086290.2.1	1363	1114	3	0.117769
Solyc12g035860.1.1	315	67.1199	0	0
Solyc05g016473.1.1	3230	2981	0	0
Solyc02g088954.1.1	675	426	1	0.102656
Solyc08g082330.3.1	484	235	5	0.930456
Solyc05g026050.3.1	1505	1256	2261	78.7235
Solyc10g050630.1.1	315	67.1199	0	0
Solyc07g039540.1.1	246	23.2096	0	0
Solyc01g096185.1.1	435	186	82	19.2794
Solyc07g021740.2.1	811	562	0	0
Solyc02g062375.1.1	3217	2968	585.306	8.62407
Solyc12g009620.2.1	1820	1571	1122	31.2328
Solyc05g012170.2.1	783	534	0	0
Solyc01g103803.1.1	699	450	0	0
Solyc12g087900.2.1	1377	1128	0	0
Solyc09g090660.3.1	2092	1843	1597.32	37.9018
Solyc02g081700.1.1	747	498	2153	189.064
Solyc08g079580.1.1	447	198	0	0
Solyc04g057880.3.1	6172	5923	465.37	3.43598
Solyc05g021090.3.1	1542	1293	1.03136	0.0348824
Solyc06g082000.3.1	2271	2022	13	0.281162
Solyc11g045540.1.1	447	198	0	0
Solyc10g084360.1.1	165	9.40544	0	0
Solyc03g062745.1.1	441	192	0.742065	0.169019
Solyc04g050550.2.1	2358	2109	163	3.37991
Solyc05g024454.1.1	521	272	0	0
Solyc09g016957.1.1	339	90.1399	0	0
Solyc09g060170.1.1	1035	786	0	0
Solyc05g055790.3.1	2662	2413	633	11.472
Solyc01g096255.1.1	405	156	0	0
Solyc05g054170.3.1	4313	4064	564	6.06903
Solyc01g005730.3.1	3708	3459	610.066	7.71294
Solyc10g018355.1.1	780	531	0	0
Solyc08g076830.1.1	1026	777	46	2.58899
Solyc10g045040.1.1	225	17.4134	0	0
Solyc03g081203.1.1	183	10.9998	0	0
Solyc02g085700.2.1	2892	2643	1549	25.63
Solyc12g008580.2.1	2991	2742	46	0.733642
Solyc08g014290.1.1	1188	939	454	21.1438
Solyc01g102970.3.1	2799	2550	357	6.1224
Solyc08g044540.1.1	225	17.4134	0	0
Solyc06g060270.3.1	3396	3147	71	0.986632
Solyc06g072570.3.1	1211	962	185	8.40989
Solyc01g109070.2.1	616	367	347	41.3482
Solyc05g041900.1.1	285	42.7398	0	0
Solyc01g010050.3.1	1875	1626	966.959	26.0065
Solyc08g061450.2.1	1512	1263	57	1.97363
Solyc10g055740.2.1	1711	1462	10	0.299121
Solyc01g086900.3.1	3177	2928	533	7.96067
Solyc11g007120.2.1	1251	1002	1351	58.9632
Solyc01g104448.1.1	516	267	2	0.327576
Solyc01g060410.3.1	279	38.8143	0	0
Solyc02g080470.3.1	3187	2938	964	14.3489
Solyc08g045760.1.1	261	29.1283	0	0
Solyc11g008720.2.1	2785	2536	1652	28.4875
Solyc05g051840.1.1	1134	885	505	24.9541
Solyc02g084550.3.1	1100	851	836.621	42.9925
Solyc04g017965.1.1	300	54.0423	0	0
Solyc07g045250.1.1	213	15.0421	0	0
Solyc02g092420.3.1	2392	2143	6	0.12244
Solyc10g055650.2.1	3037	2788	923	14.4778
Solyc07g007290.1.1	1572	1323	0	0
Solyc06g068930.2.1	1137	888	0	0
Solyc05g009050.3.1	4077	3828	15	0.171361
Solyc04g054730.3.1	2506	2257	32	0.620029
Solyc03g034201.1.1	498	249	0	0
Solyc06g007165.1.1	2062	1813	0	0
Solyc03g013630.3.1	2749	2500	317.256	5.54962
Solyc03g112200.1.1	756	507	437	37.6936
Solyc02g083630.3.1	2225	1976	12	0.265575
Solyc02g092810.3.1	868	619	141	9.96144
Solyc10g082060.1.1	759	510	0	0
Solyc01g087570.2.1	548	299	83.5594	12.2213
Solyc09g063140.3.1	2272	2023	588.828	12.7288
Solyc01g060210.3.1	456	207	4	0.845052
Solyc02g069515.1.1	1210	961	49	2.2298
Solyc02g070210.3.1	1637	1388	0	0
Solyc09g008950.1.1	828	579	0	0
Solyc03g116390.3.1	617	368	104	12.3589
Solyc06g071340.1.1	96	5.99709	0	0
Solyc11g017470.2.1	1385	1136	6002	231.053
Solyc02g030630.1.1	921	672	0	0
Solyc08g083175.1.1	396	147	0	0
Solyc08g048250.3.1	1857	1608	1045	28.42
Solyc12g032937.1.1	345	96.0755	0	0
Solyc09g009190.3.1	2730	2481	504	8.88377
Solyc12g006870.2.1	1232	983	1341	59.658
Solyc07g008350.3.1	1670	1421	1258	38.7151
Solyc08g068640.3.1	5247	4998	238.127	2.08356
Solyc02g021520.1.1	279	38.8143	0	0
Solyc09g007250.3.1	1648	1399	5294	165.485
Solyc12g087870.2.1	1737	1488	0	0
Solyc03g058213.1.1	309	61.7147	1	0.708606
Solyc02g079280.3.1	1274	1025	6	0.255989
Solyc08g008630.3.1	1303	1054	72	2.98735
Solyc06g005310.3.1	1358	1109	0	0
Solyc12g049120.2.1	1332	1083	0	0
Solyc09g072940.2.1	858	609	0	0
Solyc08g075540.3.1	2634	2385	9176	168.251
Solyc09g091510.3.1	1452	1203	14740	535.828
Solyc04g016177.1.1	1251	1002	3	0.130932
Solyc03g120050.3.1	1594	1345	74.7064	2.42901
Solyc05g018453.1.1	867	618	0	0
Solyc07g065320.3.1	4946	4697	14	0.130347
Solyc05g013560.3.1	448	199	1	0.219756
Solyc01g108380.2.1	1059	810	0	0
Solyc06g035943.1.1	780	531	0	0
Solyc08g006251.1.1	678	429	1	0.101938
Solyc05g025810.3.1	1306	1057	204	8.44012
Solyc03g115350.2.1	507	258	0	0
Solyc12g011190.2.1	1418	1169	208	7.78113
Solyc11g071423.1.1	2259	2010	33.9503	0.738655
Solyc10g045555.1.1	393	144	0	0
Solyc08g080585.1.1	714	465	0	0
Solyc02g005115.1.1	550	301	3.18992	0.463454
Solyc02g086660.3.1	3546	3297	713.325	9.46154
Solyc04g070987.1.1	535	286	0	0
Solyc03g096193.1.1	399	150	0	0
Solyc10g074520.2.1	1668	1419	63	1.94156
Solyc02g065360.3.1	2862	2613	261	4.36812
Solyc01g020570.2.1	1065	816	0	0
Solyc02g076790.3.1	1037	788	536	29.7463
Solyc03g080115.1.1	945	696	0	0
Solyc03g005470.3.1	839	590	2035	150.836
Solyc05g047540.3.1	4664	4415	43.9896	0.435725
Solyc11g020471.1.1	882	633	0	0
Solyc05g005770.3.1	1621	1372	332	10.5822
Solyc03g044420.2.1	1271	1022	43	1.83997
Solyc06g072135.1.1	1409	1160	228	8.59549
Solyc04g054760.3.1	876	627	337	23.5048
Solyc05g014177.1.1	448	199	0	0
Solyc03g111705.1.1	792	543	0	0
Solyc07g015850.1.1	507	258	1	0.169502
Solyc03g063290.3.1	850	601	396.682	28.8643
Solyc09g020190.3.1	2061	1812	2096	50.5856
Solyc11g008340.2.1	3580	3331	1263	16.5814
Solyc12g019777.1.1	477	228	0	0
Solyc09g082740.1.1	288	44.8343	0	0
Solyc03g051820.1.1	411	162	0	0
Solyc01g108820.1.1	768	519	0	0
Solyc09g008917.1.1	192	11.994	0	0
Solyc11g072320.2.1	4765	4516	3656.31	35.4064
Solyc03g112770.3.1	871	622	611	42.958
Solyc04g054430.2.1	1054	805	4583	248.97
Solyc10g052660.2.1	600	351	1977.47	246.375
Solyc04g083160.2.1	2894	2645	10	0.165336
Solyc02g088510.3.1	1452	1203	315	11.4509
Solyc02g086920.2.1	2778	2529	0	0
Solyc04g039830.2.1	636	387	2	0.226002
Solyc08g062387.1.1	405	156	0	0
Solyc03g117720.3.1	1465	1216	33	1.18679
Solyc04g074165.1.1	420	171	6	1.53444
Solyc07g063080.3.1	2851	2602	0	0
Solyc11g062195.1.1	489	240	1	0.182214
Solyc07g062020.2.1	849	600	0	0
Solyc04g050823.1.1	585	336	0	0
Solyc01g108080.3.1	384	135.001	4.56033	1.47725
Solyc08g066460.2.1	935	686	0	0
Solyc08g006000.3.1	1005	756	2158	124.831
Solyc03g007825.1.1	885	636	31.5273	2.16782
Solyc03g031655.1.1	882	633	5.86873	0.405447
Solyc09g066400.2.1	1555	1306	0	0
Solyc01g091800.3.1	1494	1245	245	8.60578
Solyc06g054690.3.1	2403	2154	802	16.2825
Solyc12g056673.1.1	810	561	0	0
Solyc09g065250.2.1	962	713	0	0
Solyc04g049485.1.1	625	376	0	0
Solyc09g084460.3.1	645	396	0	0
Solyc02g067925.1.1	7689	7440	584.635	3.43642
Solyc12g006750.1.1	252	25.369	1	1.72381
Solyc03g122240.3.1	3244	2995	604	8.81929
Solyc01g109550.2.1	978	729	3	0.179965
Solyc06g007920.2.1	490	241	0	0
Solyc01g109780.3.1	2980	2731	1801.46	28.8468
Solyc06g008460.2.1	390	141	0	0
Solyc06g011460.1.1	600	351	0	0
Solyc01g081630.3.1	2503	2254	0	0
Solyc09g011040.1.1	1290	1041	507	21.2986
Solyc01g080080.3.1	1806	1557	557	15.6444
Solyc10g081420.2.1	6066	5817	29.6238	0.222707
Solyc06g005780.1.1	357	108.019	0	0
Solyc01g094080.3.1	2132	1883	2929.92	68.0454
Solyc06g069570.3.1	1494	1245	2383.43	83.7195
Solyc01g104590.3.1	2202	1953	16334	365.75
Solyc02g067510.3.1	922	673	2	0.12996
Solyc12g062920.2.1	195	12.3615	0	0
Solyc12g007050.1.1	198	12.7491	0	0
Solyc03g026413.1.1	183	10.9998	0	0
Solyc09g064220.2.1	438	189	0	0
Solyc12g038970.2.1	2016	1767	1835	45.4144
Solyc07g032745.1.1	1125	876	0	0
Solyc02g078430.3.1	795	546	0	0
Solyc10g054040.2.1	1864	1615	3	0.0812349
Solyc03g121770.2.1	2064	1815	8	0.192756
Solyc09g072870.3.1	1463	1214	5897.5	212.443
Solyc03g063690.1.1	1791	1542	116	3.28978
Solyc11g067200.2.1	4337	4088	1386	14.8268
Solyc09g055900.3.1	1694	1445	46	1.39214
Solyc01g105230.3.1	7135	6886	1193.62	7.58042
Solyc03g120475.1.1	919	670	32	2.08867
Solyc08g007950.3.1	3366	3117	426	5.97677
Solyc06g050185.1.1	204	13.5904	0	0
Solyc04g016060.1.1	846	597	1	0.073252
Solyc02g062170.3.1	1014	765	0	0
Solyc08g076500.3.1	207	14.0473	0	0
Solyc08g066190.2.1	2450	2201	0	0
Solyc09g007320.3.1	2220	1971	951.326	21.1075
Solyc05g012550.3.1	1211	962	7.10805	0.323124
Solyc06g073033.1.1	438	189	0	0
Solyc02g090135.1.1	2374	2125	60	1.23477
Solyc06g051060.3.1	1647	1398	0	0
Solyc03g007500.3.1	2046	1797	1072.33	26.0961
Solyc07g042093.1.1	654	405	0	0
Solyc06g076130.3.1	5236	4987	133	1.16629
Solyc06g076910.2.1	6763	6514	30.2107	0.202818
Solyc12g013870.2.1	1226	977	734	32.8545
Solyc02g081570.3.1	2085	1836	4.06672	0.0968646
Solyc07g005740.1.1	1431	1182	58	2.14587
Solyc02g086850.2.1	2888	2639	0	0
Solyc11g011130.2.1	1870	1621	1005	27.1129
Solyc03g118660.3.1	1672	1423	540	16.5952
Solyc05g009890.1.1	1362	1113	0	0
Solyc02g030220.1.1	1017	768	1	0.056942
Solyc02g069547.1.1	744	495	0	0
Solyc09g008940.3.1	1682	1433	109	3.3264
Solyc05g006323.1.1	1341	1092	322	12.8952
Solyc01g100590.3.1	1474	1225	718	25.632
Solyc11g068810.2.1	709	460	473	44.9673
Solyc10g047480.1.1	1443	1194	0	0
Solyc01g086970.3.1	585	336	10969	1427.65
Solyc02g069730.3.1	1243	994	20	0.879908
Solyc09g055235.1.1	561	312	0	0
Solyc07g025120.1.1	234	19.6009	0	0
Solyc09g097865.1.1	3472	3223	2	0.0271371
Solyc06g073100.3.1	1203	954	0	0
Solyc10g080045.1.1	1790	1541	356	10.1028
Solyc06g060970.2.1	6163	5914	36.7977	0.272103
Solyc06g066470.3.1	240	21.2959	7	14.3746
Solyc03g025340.1.1	1050	801	4456	243.28
Solyc02g091570.1.1	1125	876	0	0
Solyc03g118120.3.1	830	581	32	2.40862
Solyc12g013480.2.1	197	12.6175	0	0
Solyc02g068620.1.1	375	126.002	0	0
Solyc03g082975.1.1	456	207	142.22	30.0458
Solyc12g089293.1.1	768	519	0	0
Solyc12g096130.2.1	84	5.64376	0	0
Solyc01g080530.3.1	1352	1103	349	13.8371
Solyc05g014980.3.1	1193	944	368	17.0478
Solyc04g024340.3.1	972	723	698	42.2193
Solyc03g081290.1.1	297	51.6221	0	0
Solyc02g069230.3.1	4256	4007	764	8.33811
Solyc12g099420.2.1	2427	2178	167	3.35314
Solyc02g030185.1.1	1050	801	6.26124	0.341839
Solyc11g012840.2.1	1311	1062	1501.26	61.8193
Solyc09g098470.2.1	2529	2280	0	0
Solyc08g006290.2.1	798	549	0	0
Solyc03g005730.3.1	1807	1558	6597	185.171
Solyc02g083130.3.1	1482	1233	123	4.3625
Solyc03g025860.3.1	1991	1742	8.68153	0.217943
Solyc04g005030.3.1	2062	1813	1611	38.859
Solyc01g073940.3.1	2300	2051	576	12.2815
Solyc08g062700.3.1	2066	1817	569	13.6947
Solyc06g084170.3.1	406	157	47.9938	13.3684
Solyc11g050810.1.1	720	471	1	0.092848
Solyc03g083385.1.1	372	123.003	0	0
Solyc09g066495.1.1	479	230	436.383	82.9724
Solyc06g008150.3.1	2569	2320	282	5.31563
Solyc09g075560.1.1	1104	855	22	1.12525
